property_key,avm_estimate,captured_date,source_url,listing_visible
2131FCF5-A64F-86E8-E063-4804A8C0372B,221351,2026-06-19,PROXY:open-data-hedonic-OLS,false
1EAE3DF7-6984-9EB1-E063-4704A8C09D02,544977,2026-06-19,PROXY:open-data-hedonic-OLS,false
1EAE3DF6-C357-9EB1-E063-4704A8C09D02,581032,2026-06-19,PROXY:open-data-hedonic-OLS,false
2131FCF6-429D-86E8-E063-4804A8C0372B,551556,2026-06-19,PROXY:open-data-hedonic-OLS,false
1EAE3DF6-C83F-9EB1-E063-4704A8C09D02,634935,2026-06-19,PROXY:open-data-hedonic-OLS,false
34222871-E70B-4D2B-E063-4704A8C07853,210392,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FD-9179-22AC-E063-4804A8C0EA3A,498433,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FD-9188-22AC-E063-4804A8C0EA3A,388607,2026-06-19,PROXY:open-data-hedonic-OLS,false
2131FCF5-ABA1-86E8-E063-4804A8C0372B,277941,2026-06-19,PROXY:open-data-hedonic-OLS,false
1A0C5C63-062E-7CBE-E063-4804A8C06C96,526389,2026-06-19,PROXY:open-data-hedonic-OLS,false
1C3E72FF-0DB4-F410-E063-4804A8C0DFA6,789826,2026-06-19,PROXY:open-data-hedonic-OLS,false
2ACACE8D-9470-295E-E063-4804A8C0B0EB,474621,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FE-3F27-22AC-E063-4804A8C0EA3A,555576,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA81-BFF1-555E-E063-4704A8C066F2,184505,2026-06-19,PROXY:open-data-hedonic-OLS,false
1775CCF7-F5E3-38BA-E063-4704A8C05A7C,305889,2026-06-19,PROXY:open-data-hedonic-OLS,false
1C3E72FF-0EE1-F410-E063-4804A8C0DFA6,305413,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FD-924B-22AC-E063-4804A8C0EA3A,303317,2026-06-19,PROXY:open-data-hedonic-OLS,false
1C3E72FF-0E1F-F410-E063-4804A8C0DFA6,670723,2026-06-19,PROXY:open-data-hedonic-OLS,false
2131FCF6-45C9-86E8-E063-4804A8C0372B,462557,2026-06-19,PROXY:open-data-hedonic-OLS,false
2131FCF5-A813-86E8-E063-4804A8C0372B,513899,2026-06-19,PROXY:open-data-hedonic-OLS,false
1C3E72FE-E8F7-F410-E063-4804A8C0DFA6,539573,2026-06-19,PROXY:open-data-hedonic-OLS,false
1775CCF7-63B7-38BA-E063-4704A8C05A7C,606595,2026-06-19,PROXY:open-data-hedonic-OLS,false
2131FCF6-45F5-86E8-E063-4804A8C0372B,589518,2026-06-19,PROXY:open-data-hedonic-OLS,false
2859C1AC-D5DC-52B4-E063-4804A8C05948,538319,2026-06-19,PROXY:open-data-hedonic-OLS,false
2131FCF6-41D6-86E8-E063-4804A8C0372B,479478,2026-06-19,PROXY:open-data-hedonic-OLS,false
1EAE3DF7-6AE4-9EB1-E063-4704A8C09D02,559210,2026-06-19,PROXY:open-data-hedonic-OLS,false
1C3E72FE-6AF5-F410-E063-4804A8C0DFA6,378355,2026-06-19,PROXY:open-data-hedonic-OLS,false
2131FCF6-DE52-86E8-E063-4804A8C0372B,375603,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FE-3B44-22AC-E063-4804A8C0EA3A,477924,2026-06-19,PROXY:open-data-hedonic-OLS,false
1A0C5C64-015B-7CBE-E063-4804A8C06C96,655291,2026-06-19,PROXY:open-data-hedonic-OLS,false
1EAE3DF6-25D6-9EB1-E063-4704A8C09D02,234660,2026-06-19,PROXY:open-data-hedonic-OLS,false
2131FCF5-A61D-86E8-E063-4804A8C0372B,571810,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FE-3A12-22AC-E063-4804A8C0EA3A,428248,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA80-5525-555E-E063-4704A8C066F2,245630,2026-06-19,PROXY:open-data-hedonic-OLS,false
1A0C5C63-8126-7CBE-E063-4804A8C06C96,652813,2026-06-19,PROXY:open-data-hedonic-OLS,false
1A0C5C64-0047-7CBE-E063-4804A8C06C96,591179,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FD-93E4-22AC-E063-4804A8C0EA3A,224470,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA81-E452-555E-E063-4704A8C066F2,576702,2026-06-19,PROXY:open-data-hedonic-OLS,false
1A0C5C64-009B-7CBE-E063-4804A8C06C96,812347,2026-06-19,PROXY:open-data-hedonic-OLS,false
2131FCF5-AAC3-86E8-E063-4804A8C0372B,216541,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FE-3AB8-22AC-E063-4804A8C0EA3A,483223,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA80-58C5-555E-E063-4704A8C066F2,483051,2026-06-19,PROXY:open-data-hedonic-OLS,false
1A0C5C63-E2DD-7CBE-E063-4804A8C06C96,424684,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FD-91AD-22AC-E063-4804A8C0EA3A,306843,2026-06-19,PROXY:open-data-hedonic-OLS,false
1C3E72FF-0DC4-F410-E063-4804A8C0DFA6,567667,2026-06-19,PROXY:open-data-hedonic-OLS,false
1A0C5C63-8131-7CBE-E063-4804A8C06C96,735446,2026-06-19,PROXY:open-data-hedonic-OLS,false
1C3E72FE-6551-F410-E063-4804A8C0DFA6,551202,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FD-92B1-22AC-E063-4804A8C0EA3A,525441,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA81-1FCC-555E-E063-4704A8C066F2,522308,2026-06-19,PROXY:open-data-hedonic-OLS,false
2ACACE8D-11D3-295E-E063-4804A8C0B0EB,463361,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FE-E06C-22AC-E063-4804A8C0EA3A,602071,2026-06-19,PROXY:open-data-hedonic-OLS,false
1C3E72FF-0DFC-F410-E063-4804A8C0DFA6,561873,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FE-E06D-22AC-E063-4804A8C0EA3A,522859,2026-06-19,PROXY:open-data-hedonic-OLS,false
2859C1AB-7238-52B4-E063-4804A8C05948,263321,2026-06-19,PROXY:open-data-hedonic-OLS,false
2131FCF6-DD21-86E8-E063-4804A8C0372B,599593,2026-06-19,PROXY:open-data-hedonic-OLS,false
1C3E72FE-64C7-F410-E063-4804A8C0DFA6,727605,2026-06-19,PROXY:open-data-hedonic-OLS,false
2D4D7609-E479-BDF9-E063-4804A8C0672F,320864,2026-06-19,PROXY:open-data-hedonic-OLS,false
1EAE3DF7-6AE5-9EB1-E063-4704A8C09D02,687245,2026-06-19,PROXY:open-data-hedonic-OLS,false
1C3E72FE-65F0-F410-E063-4804A8C0DFA6,540282,2026-06-19,PROXY:open-data-hedonic-OLS,false
1C3E72FE-6642-F410-E063-4804A8C0DFA6,529912,2026-06-19,PROXY:open-data-hedonic-OLS,false
2859C1AC-3A9B-52B4-E063-4804A8C05948,406067,2026-06-19,PROXY:open-data-hedonic-OLS,false
2ACACE8D-944F-295E-E063-4804A8C0B0EB,520571,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA81-E5C0-555E-E063-4704A8C066F2,536710,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA81-E46A-555E-E063-4704A8C066F2,489002,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA81-C083-555E-E063-4704A8C066F2,306962,2026-06-19,PROXY:open-data-hedonic-OLS,false
2859C1AC-D5F9-52B4-E063-4804A8C05948,579682,2026-06-19,PROXY:open-data-hedonic-OLS,false
1C3E72FE-6957-F410-E063-4804A8C0DFA6,495851,2026-06-19,PROXY:open-data-hedonic-OLS,false
36A61A94-410D-DEF2-E063-4704A8C046AE,289988,2026-06-19,PROXY:open-data-hedonic-OLS,false
2D4D7609-3F76-BDF9-E063-4804A8C0672F,562897,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA81-2093-555E-E063-4704A8C066F2,469158,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA80-5519-555E-E063-4704A8C066F2,257958,2026-06-19,PROXY:open-data-hedonic-OLS,false
1EAE3DF6-2120-9EB1-E063-4704A8C09D02,654516,2026-06-19,PROXY:open-data-hedonic-OLS,false
2859C1AB-736E-52B4-E063-4804A8C05948,252941,2026-06-19,PROXY:open-data-hedonic-OLS,false
2859C1AC-35A2-52B4-E063-4804A8C05948,584891,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA81-2004-555E-E063-4704A8C066F2,481567,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA81-E493-555E-E063-4704A8C066F2,681026,2026-06-19,PROXY:open-data-hedonic-OLS,false
1EAE3DF6-C4D3-9EB1-E063-4704A8C09D02,686361,2026-06-19,PROXY:open-data-hedonic-OLS,false
1EAE3DF6-C440-9EB1-E063-4704A8C09D02,500238,2026-06-19,PROXY:open-data-hedonic-OLS,false
1EAE3DF7-6987-9EB1-E063-4704A8C09D02,500834,2026-06-19,PROXY:open-data-hedonic-OLS,false
2131FCF5-A608-86E8-E063-4804A8C0372B,624135,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA80-5523-555E-E063-4704A8C066F2,450123,2026-06-19,PROXY:open-data-hedonic-OLS,false
2859C1AC-D672-52B4-E063-4804A8C05948,267538,2026-06-19,PROXY:open-data-hedonic-OLS,false
2D4D7609-E484-BDF9-E063-4804A8C0672F,479124,2026-06-19,PROXY:open-data-hedonic-OLS,false
34222873-0E4D-4D2B-E063-4704A8C07853,792219,2026-06-19,PROXY:open-data-hedonic-OLS,false
2F7F2B43-3EB6-E08F-E063-4804A8C05A49,612664,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FE-C10E-22AC-E063-4804A8C0EA3A,443902,2026-06-19,PROXY:open-data-hedonic-OLS,false
1EAE3DF7-6AF9-9EB1-E063-4704A8C09D02,253943,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FE-3A5E-22AC-E063-4804A8C0EA3A,575923,2026-06-19,PROXY:open-data-hedonic-OLS,false
1EAE3DF6-1FE7-9EB1-E063-4704A8C09D02,210112,2026-06-19,PROXY:open-data-hedonic-OLS,false
2ACACE8C-8549-295E-E063-4804A8C0B0EB,528306,2026-06-19,PROXY:open-data-hedonic-OLS,false
1EAE3DF6-C421-9EB1-E063-4704A8C09D02,525034,2026-06-19,PROXY:open-data-hedonic-OLS,false
3DCCB7C9-954E-5B9D-E063-4704A8C0331E,688194,2026-06-19,PROXY:open-data-hedonic-OLS,false
36A61A95-55F5-DEF2-E063-4704A8C046AE,739707,2026-06-19,PROXY:open-data-hedonic-OLS,false
2859C1AB-72AF-52B4-E063-4804A8C05948,620319,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA81-E5C1-555E-E063-4704A8C066F2,595099,2026-06-19,PROXY:open-data-hedonic-OLS,false
2131FCF5-A63A-86E8-E063-4804A8C0372B,286069,2026-06-19,PROXY:open-data-hedonic-OLS,false
2131FCF5-A752-86E8-E063-4804A8C0372B,481255,2026-06-19,PROXY:open-data-hedonic-OLS,false
31C68072-5BB0-FEE3-E063-4804A8C04F37,242063,2026-06-19,PROXY:open-data-hedonic-OLS,false
2859C1AC-3657-52B4-E063-4804A8C05948,514755,2026-06-19,PROXY:open-data-hedonic-OLS,false
3B5CE841-631D-EE3A-E063-4804A8C0D6F1,688250,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA81-2549-555E-E063-4704A8C066F2,546852,2026-06-19,PROXY:open-data-hedonic-OLS,false
2131FCF6-4617-86E8-E063-4804A8C0372B,475013,2026-06-19,PROXY:open-data-hedonic-OLS,false
2ACACE8D-0E42-295E-E063-4804A8C0B0EB,569217,2026-06-19,PROXY:open-data-hedonic-OLS,false
3DCCB7CA-A490-5B9D-E063-4704A8C0331E,606705,2026-06-19,PROXY:open-data-hedonic-OLS,false
3DCCB7CA-C484-5B9D-E063-4704A8C0331E,588652,2026-06-19,PROXY:open-data-hedonic-OLS,false
2ACACE8D-9530-295E-E063-4804A8C0B0EB,553798,2026-06-19,PROXY:open-data-hedonic-OLS,false
2859C1AC-3C33-52B4-E063-4804A8C05948,309246,2026-06-19,PROXY:open-data-hedonic-OLS,false
2859C1AC-360C-52B4-E063-4804A8C05948,597053,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FE-E082-22AC-E063-4804A8C0EA3A,614587,2026-06-19,PROXY:open-data-hedonic-OLS,false
34222873-2D3A-4D2B-E063-4704A8C07853,549861,2026-06-19,PROXY:open-data-hedonic-OLS,false
2131FCF6-44A6-86E8-E063-4804A8C0372B,533499,2026-06-19,PROXY:open-data-hedonic-OLS,false
3DCCB7CA-A4A2-5B9D-E063-4704A8C0331E,287993,2026-06-19,PROXY:open-data-hedonic-OLS,false
2131FCF6-418D-86E8-E063-4804A8C0372B,685747,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FE-3FB1-22AC-E063-4804A8C0EA3A,442706,2026-06-19,PROXY:open-data-hedonic-OLS,false
2131FCF6-4598-86E8-E063-4804A8C0372B,522645,2026-06-19,PROXY:open-data-hedonic-OLS,false
38EDC0C3-2508-0F63-E063-4704A8C00424,569388,2026-06-19,PROXY:open-data-hedonic-OLS,false
2D4D7609-39D0-BDF9-E063-4804A8C0672F,588492,2026-06-19,PROXY:open-data-hedonic-OLS,false
2859C1AC-370D-52B4-E063-4804A8C05948,557061,2026-06-19,PROXY:open-data-hedonic-OLS,false
38EDC0C3-AE73-0F63-E063-4704A8C00424,555435,2026-06-19,PROXY:open-data-hedonic-OLS,false
2131FCF6-DE02-86E8-E063-4804A8C0372B,850035,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FE-E123-22AC-E063-4804A8C0EA3A,850035,2026-06-19,PROXY:open-data-hedonic-OLS,false
36A61A94-CCEC-DEF2-E063-4704A8C046AE,556153,2026-06-19,PROXY:open-data-hedonic-OLS,false
2131FCF5-A652-86E8-E063-4804A8C0372B,231468,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FE-3EA2-22AC-E063-4804A8C0EA3A,619299,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FE-E091-22AC-E063-4804A8C0EA3A,289393,2026-06-19,PROXY:open-data-hedonic-OLS,false
2131FCF6-4625-86E8-E063-4804A8C0372B,436919,2026-06-19,PROXY:open-data-hedonic-OLS,false
2131FCF6-DD06-86E8-E063-4804A8C0372B,496723,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FD-93CA-22AC-E063-4804A8C0EA3A,178335,2026-06-19,PROXY:open-data-hedonic-OLS,false
2131FCF5-A842-86E8-E063-4804A8C0372B,553252,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FE-3A70-22AC-E063-4804A8C0EA3A,591096,2026-06-19,PROXY:open-data-hedonic-OLS,false
2131FCF6-40EB-86E8-E063-4804A8C0372B,547435,2026-06-19,PROXY:open-data-hedonic-OLS,false
2131FCF5-A777-86E8-E063-4804A8C0372B,550891,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FE-39E9-22AC-E063-4804A8C0EA3A,579025,2026-06-19,PROXY:open-data-hedonic-OLS,false
3B5CE842-7E00-EE3A-E063-4804A8C0D6F1,753464,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FD-94AF-22AC-E063-4804A8C0EA3A,557222,2026-06-19,PROXY:open-data-hedonic-OLS,false
2F7F2B43-3FE3-E08F-E063-4804A8C05A49,606921,2026-06-19,PROXY:open-data-hedonic-OLS,false
2F7F2B43-43CF-E08F-E063-4804A8C05A49,213078,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FE-3F78-22AC-E063-4804A8C0EA3A,547141,2026-06-19,PROXY:open-data-hedonic-OLS,false
2F7F2B43-3F49-E08F-E063-4804A8C05A49,582814,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FE-3EF7-22AC-E063-4804A8C0EA3A,470950,2026-06-19,PROXY:open-data-hedonic-OLS,false
2D4D7609-39E3-BDF9-E063-4804A8C0672F,547495,2026-06-19,PROXY:open-data-hedonic-OLS,false
38EDC0C2-9577-0F63-E063-4704A8C00424,324060,2026-06-19,PROXY:open-data-hedonic-OLS,false
36A61A95-3872-DEF2-E063-4704A8C046AE,730101,2026-06-19,PROXY:open-data-hedonic-OLS,false
34222873-2C0D-4D2B-E063-4704A8C07853,632009,2026-06-19,PROXY:open-data-hedonic-OLS,false
2D4D7609-3A3B-BDF9-E063-4804A8C0672F,675478,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FE-3B3F-22AC-E063-4804A8C0EA3A,649526,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FE-399D-22AC-E063-4804A8C0EA3A,566529,2026-06-19,PROXY:open-data-hedonic-OLS,false
402A3A65-7390-A7DF-E063-4804A8C0B80D,231053,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FE-3B29-22AC-E063-4804A8C0EA3A,698963,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FE-3B7F-22AC-E063-4804A8C0EA3A,441248,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FE-C103-22AC-E063-4804A8C0EA3A,321167,2026-06-19,PROXY:open-data-hedonic-OLS,false
2D4D7608-8F32-BDF9-E063-4804A8C0672F,496436,2026-06-19,PROXY:open-data-hedonic-OLS,false
38EDC0C2-9536-0F63-E063-4704A8C00424,280948,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FE-E1F0-22AC-E063-4804A8C0EA3A,473700,2026-06-19,PROXY:open-data-hedonic-OLS,false
42C129E5-8FF1-60A9-E063-4804A8C0C25D,604685,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FE-3F6F-22AC-E063-4804A8C0EA3A,393108,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FE-3F80-22AC-E063-4804A8C0EA3A,659020,2026-06-19,PROXY:open-data-hedonic-OLS,false
