property_key,postcode,paon,street,property_type,deed_date,price_paid,avm_estimate,captured_date,source_url,listing_visible
2131FCF5-A752-86E8-E063-4804A8C0372B,UB3 1QN,50,BOURNE AVENUE,T,2024-07-16,475000,,,,
31C68072-5BB0-FEE3-E063-4804A8C04F37,UB3 2UX,92,WILLENHALL DRIVE,F,2024-07-16,141000,,,,
2D4D7608-942B-BDF9-E063-4804A8C0672F,UB3 1FP,7,GRAMOPHONE LANE,F,2024-07-16,305000,,,,
2859C1AC-3657-52B4-E063-4804A8C05948,UB3 1QT,160,BOURNE AVENUE,T,2024-07-18,467000,,,,
3B5CE841-631D-EE3A-E063-4804A8C0D6F1,UB3 2PB,125,JUDGE HEATH LANE,S,2024-07-18,640000,,,,
25E9DA81-2549-555E-E063-4704A8C066F2,UB3 3PB,65,BIRCHWAY,S,2024-07-19,450000,,,,
2131FCF6-4617-86E8-E063-4804A8C0372B,UB3 3PS,14,CLIVESDALE DRIVE,T,2024-07-22,375000,,,,
2ACACE8D-0E42-295E-E063-4804A8C0B0EB,UB3 4AJ,6,WAVERLEY CLOSE,S,2024-07-23,485000,,,,
3DCCB7CA-C484-5B9D-E063-4704A8C0331E,UB3 2PS,93,CROMWELL ROAD,S,2024-07-24,540000,,,,
2ACACE8D-9530-295E-E063-4804A8C0B0EB,UB3 2NT,3,SYCAMORE AVENUE,T,2024-07-25,490000,,,,
2859C1AC-3C33-52B4-E063-4804A8C05948,UB3 2AZ,76,COMPTON ROAD,F,2024-07-25,285000,,,,
2859C1AC-360C-52B4-E063-4804A8C05948,UB3 2NJ,83,FREEMANS LANE,S,2024-07-26,540000,,,,
237B17FE-E082-22AC-E063-4804A8C0EA3A,UB3 1TG,18,COLBROOK AVENUE,S,2024-07-26,570000,,,,
2F7F2B42-A26A-E08F-E063-4804A8C05A49,UB3 1FN,14,POWERHOUSE LANE,F,2024-07-26,250000,,,,
2F7F2B42-A269-E08F-E063-4804A8C05A49,UB3 1FP,7,GRAMOPHONE LANE,F,2024-07-26,260000,,,,
34222873-2D3A-4D2B-E063-4704A8C07853,UB3 5HA,36,CRANFORD LANE,T,2024-07-26,373000,,,,
2131FCF6-44A6-86E8-E063-4804A8C0372B,UB3 4EZ,16,CLEAVE AVENUE,T,2024-07-26,410000,,,,
2131FCF6-418D-86E8-E063-4804A8C0372B,UB3 4QX,1A,ROSEVILLE ROAD,T,2024-07-26,580000,,,,
237B17FE-3FB1-22AC-E063-4804A8C0EA3A,UB3 3PY,25,GADE CLOSE,S,2024-07-26,333000,,,,
2131FCF6-4598-86E8-E063-4804A8C0372B,UB3 5HD,368,CRANFORD LANE,S,2024-07-30,513000,,,,
2859C1AC-D68E-52B4-E063-4804A8C05948,UB3 4NA,ASA COURT,OLD STATION ROAD,F,2024-07-30,283000,,,,
402A3A65-77BA-A7DF-E063-4804A8C0B80D,UB3 1FN,14,POWERHOUSE LANE,F,2024-07-31,260000,,,,
38EDC0C3-2508-0F63-E063-4704A8C00424,UB3 4LW,2,FULLER WAY,T,2024-07-31,475000,,,,
2F7F2B42-A27B-E08F-E063-4804A8C05A49,UB3 1FP,7,GRAMOPHONE LANE,F,2024-07-31,255000,,,,
2F7F2B42-A27A-E08F-E063-4804A8C05A49,UB3 1FN,14,POWERHOUSE LANE,F,2024-07-31,250000,,,,
2F7F2B42-A277-E08F-E063-4804A8C05A49,UB3 1FP,7,GRAMOPHONE LANE,F,2024-07-31,245000,,,,
2F7F2B42-A276-E08F-E063-4804A8C05A49,UB3 1FN,14,POWERHOUSE LANE,F,2024-07-31,260000,,,,
2D4D7609-39D0-BDF9-E063-4804A8C0672F,UB3 4JE,297,STATION ROAD,T,2024-08-02,525000,,,,
2859C1AC-370D-52B4-E063-4804A8C05948,UB3 4AQ,11,OAKINGTON AVENUE,S,2024-08-05,460000,,,,
38EDC0C3-AE73-0F63-E063-4704A8C00424,UB3 5HF,20,SHORTLANDS,T,2024-08-05,456000,,,,
2131FCF6-DE02-86E8-E063-4804A8C0372B,UB3 2LS,178,CHURCH ROAD,S,2024-08-05,900000,,,,
237B17FE-E123-22AC-E063-4804A8C0EA3A,UB3 2LS,178,CHURCH ROAD,S,2024-08-05,900000,,,,
2131FCF6-4180-86E8-E063-4804A8C0372B,UB3 5JA,19,MALVERN ROAD,T,2024-08-06,375000,,,,
36A61A94-CCEC-DEF2-E063-4704A8C046AE,UB3 3PD,101,BIRCHWAY,S,2024-08-07,490000,,,,
2F7F2B42-A28E-E08F-E063-4804A8C05A49,UB3 1FN,14,POWERHOUSE LANE,F,2024-08-08,275000,,,,
2131FCF5-A652-86E8-E063-4804A8C0372B,UB3 4BN,22,COPTHORNE MEWS,F,2024-08-08,190000,,,,
237B17FE-3EA2-22AC-E063-4804A8C0EA3A,UB3 3JA,24,FAIRDALE GARDENS,S,2024-08-09,235000,,,,
237B17FE-E091-22AC-E063-4804A8C0EA3A,UB3 4QA,10,NESTLES AVENUE,F,2024-08-12,90000,,,,
2131FCF6-4625-86E8-E063-4804A8C0372B,UB3 3PY,56,GADE CLOSE,S,2024-08-13,330000,,,,
2131FCF6-BE8F-86E8-E063-4804A8C0372B,UB3 1LY,ELM VIEW HOUSE,SHEPISTON LANE,F,2024-08-14,90000,,,,
2131FCF6-DD06-86E8-E063-4804A8C0372B,UB3 1QT,165,BOURNE AVENUE,T,2024-08-14,415000,,,,
237B17FD-93CA-22AC-E063-4804A8C0EA3A,UB3 3PX,7,CLIVESDALE DRIVE,F,2024-08-14,200000,,,,
2131FCF5-A842-86E8-E063-4804A8C0372B,UB3 3FA,19,GLENISTER GARDENS,T,2024-08-15,520000,,,,
237B17FE-3A70-22AC-E063-4804A8C0EA3A,UB3 3AR,2,HAMILTON ROAD,S,2024-08-15,567000,,,,
2131FCF6-40EB-86E8-E063-4804A8C0372B,UB3 1SD,69,ST ANSELMS ROAD,S,2024-08-16,541000,,,,
2131FCF5-A777-86E8-E063-4804A8C0372B,UB3 1JW,38,BEECHWOOD AVENUE,T,2024-08-16,517000,,,,
2131FCF5-AAA0-86E8-E063-4804A8C0372B,UB3 4GE,"FORASTERO HOUSE, 24",FARINE AVENUE,F,2024-08-20,305000,,,,
237B17FE-39E9-22AC-E063-4804A8C0EA3A,UB3 4JE,275,STATION ROAD,S,2024-08-20,510000,,,,
38EDC0C3-907D-0F63-E063-4704A8C00424,UB3 3EP,52,COLDHARBOUR LANE,D,2024-08-20,1350000,,,,
3B5CE842-7E00-EE3A-E063-4804A8C0D6F1,UB3 2PB,121,JUDGE HEATH LANE,D,2024-08-22,610000,,,,
237B17FD-94AF-22AC-E063-4804A8C0EA3A,UB3 2JE,12,NORTH AVENUE,T,2024-08-23,520000,,,,
2F7F2B43-3FE3-E08F-E063-4804A8C05A49,UB3 4QY,59,ROSEVILLE ROAD,S,2024-08-23,480000,,,,
2F7F2B43-43CF-E08F-E063-4804A8C05A49,UB3 5JD,39,WINDSOR PARK ROAD,F,2024-08-23,220000,,,,
237B17FE-3F78-22AC-E063-4804A8C0EA3A,UB3 3JD,19,HUNTERS GROVE,T,2024-08-23,420000,,,,
2F7F2B43-3F49-E08F-E063-4804A8C05A49,UB3 4PH,33,WYRE GROVE,S,2024-08-23,300000,,,,
237B17FE-3EF7-22AC-E063-4804A8C0EA3A,UB3 1PD,1E,PINKWELL LANE,S,2024-08-23,460000,,,,
2D4D7609-39E3-BDF9-E063-4804A8C0672F,UB3 1TB,57,WALTHAM AVENUE,S,2024-08-23,535000,,,,
4777E0AE-4A3B-5D59-E063-4804A8C09F8E,UB3 1FN,14,POWERHOUSE LANE,F,2024-08-23,260000,,,,
38EDC0C2-9577-0F63-E063-4704A8C00424,UB3 2NF,9,FULWOOD CLOSE,F,2024-08-27,305000,,,,
36A61A95-3872-DEF2-E063-4704A8C046AE,UB3 2EE,30,GLEBE ROAD,T,2024-08-27,737000,,,,
34222873-2C0D-4D2B-E063-4704A8C07853,UB3 1TW,47,MILDRED AVENUE,S,2024-08-28,675000,,,,
2D4D7609-3A3B-BDF9-E063-4804A8C0672F,UB3 2TJ,56,HANOVER CIRCLE,S,2024-08-28,535000,,,,
237B17FE-3B3F-22AC-E063-4804A8C0EA3A,UB3 4QG,188,NESTLES AVENUE,T,2024-08-28,535000,,,,
237B17FE-399D-22AC-E063-4804A8C0EA3A,UB3 1QA,13,GLAMIS CRESCENT,S,2024-08-29,617500,,,,
2F7F2B42-A299-E08F-E063-4804A8C05A49,UB3 1FP,7,GRAMOPHONE LANE,F,2024-08-29,320000,,,,
2F7F2B42-A297-E08F-E063-4804A8C05A49,UB3 1FN,14,POWERHOUSE LANE,F,2024-08-30,270000,,,,
402A3A65-7390-A7DF-E063-4804A8C0B80D,UB3 5BH,106,BOLTONS LANE,F,2024-08-30,213000,,,,
2F7F2B42-A2A2-E08F-E063-4804A8C05A49,UB3 1FP,7,GRAMOPHONE LANE,F,2024-08-30,324950,,,,
237B17FE-3B29-22AC-E063-4804A8C0EA3A,UB3 4JB,211,STATION ROAD,S,2024-08-30,335000,,,,
237B17FE-3B7F-22AC-E063-4804A8C0EA3A,UB3 1RD,29,CLEVEDON GARDENS,T,2024-08-30,406290,,,,
237B17FE-C103-22AC-E063-4804A8C0EA3A,UB3 2BQ,53,EVERGREEN WAY,F,2024-08-30,257000,,,,
2D4D7608-8F32-BDF9-E063-4804A8C0672F,UB3 1QY,5,WINDSOR GARDENS,T,2024-08-30,440000,,,,
38EDC0C2-9536-0F63-E063-4704A8C00424,UB3 2BH,111,EVERGREEN WAY,F,2024-08-30,248000,,,,
42C129E5-8FF1-60A9-E063-4804A8C0C25D,UB3 4QX,8,ROSEVILLE ROAD,S,2024-09-03,500000,,,,
237B17FE-C11E-22AC-E063-4804A8C0EA3A,UB3 4FP,"TRIDENT HOUSE, 76",STATION ROAD,F,2024-09-04,180000,,,,
237B17FE-3F6F-22AC-E063-4804A8C0EA3A,UB3 5HQ,107,SAUNTON AVENUE,T,2024-09-04,380000,,,,
237B17FE-3F80-22AC-E063-4804A8C0EA3A,UB3 1JP,58,BEECHWOOD AVENUE,T,2024-09-10,635000,,,,
25E9DA80-59B1-555E-E063-4704A8C066F2,UB3 3FJ,"MORTISE HOUSE, 1",CHAILEY PLACE,F,2024-09-11,525000,,,,
2D4D7609-3F88-BDF9-E063-4804A8C0672F,UB3 1JG,45,CHESTNUT CLOSE,T,2024-09-11,507000,,,,
2859C1AC-D622-52B4-E063-4804A8C05948,UB3 4FA,VANTAGE BUILDING,STATION APPROACH,F,2024-09-11,300000,,,,
2859C1AC-3604-52B4-E063-4804A8C05948,UB3 2AX,63,MORAY AVENUE,S,2024-09-11,585000,,,,
2F7F2B43-DB27-E08F-E063-4804A8C05A49,UB3 1LW,32,SHEPISTON LANE,S,2024-09-11,464000,,,,
25E9DA80-563D-555E-E063-4704A8C066F2,UB3 2FT,"SOPWITH HOUSE, 12",ALBACORE WAY,F,2024-09-12,250000,,,,
3B5CE842-9E67-EE3A-E063-4804A8C0D6F1,UB3 1RJ,12,SNOWDON CRESCENT,T,2024-09-12,480000,,,,
237B17FE-3FA9-22AC-E063-4804A8C0EA3A,UB3 2UT,8,WILLENHALL DRIVE,T,2024-09-13,465000,,,,
2F7F2B43-DACB-E08F-E063-4804A8C05A49,UB3 1LU,37,DAWLEY ROAD,D,2024-09-16,700000,,,,
2D4D7609-3AE6-BDF9-E063-4804A8C0672F,UB3 1TL,4,MILDRED AVENUE,S,2024-09-16,575000,,,,
2F7F2B42-A2B4-E08F-E063-4804A8C05A49,UB3 1FP,7,GRAMOPHONE LANE,F,2024-09-16,260000,,,,
36A61A95-55EE-DEF2-E063-4704A8C046AE,UB3 3JD,17,HUNTERS GROVE,S,2024-09-18,600000,,,,
2F7F2B43-42DB-E08F-E063-4804A8C05A49,UB3 2QG,104,TUDOR ROAD,S,2024-09-18,460000,,,,
25E9DA81-E5DC-555E-E063-4704A8C066F2,UB3 2PJ,29,ST JEROMES GROVE,F,2024-09-19,320000,,,,
2D4D7609-39E1-BDF9-E063-4804A8C0672F,UB3 3AH,38,STIRLING ROAD,S,2024-09-19,585000,,,,
44F406B6-11D0-1095-E063-4704A8C048D4,UB3 2FJ,113,VARCOE GARDENS,T,2024-09-20,531000,,,,
25E9DA81-E4B2-555E-E063-4704A8C066F2,UB3 2PS,95,CROMWELL ROAD,S,2024-09-20,737500,,,,
25E9DA81-23C5-555E-E063-4704A8C066F2,UB3 1NJ,4,WOODHOUSE CLOSE,S,2024-09-20,385000,,,,
25E9DA81-C058-555E-E063-4704A8C066F2,UB3 5AR,4,MONDIAL WAY,F,2024-09-23,145000,,,,
237B17FE-E174-22AC-E063-4804A8C0EA3A,UB3 1QE,3,DENBIGH DRIVE,S,2024-09-23,375000,,,,
2F7F2B42-9E72-E08F-E063-4804A8C05A49,UB3 4BQ,VANTAGE BUILDING,STATION APPROACH,F,2024-09-24,320000,,,,
2D4D7609-3AF3-BDF9-E063-4804A8C0672F,UB3 3BT,20,LITTLE ROAD,S,2024-09-27,560000,,,,
25E9DA81-1FE3-555E-E063-4704A8C066F2,UB3 1TH,12,COLBROOK CLOSE,S,2024-09-27,520000,,,,
3B5CE842-9E4D-EE3A-E063-4804A8C0D6F1,UB3 1QL,23,BOURNE AVENUE,T,2024-09-27,492000,,,,
402A3A66-261C-A7DF-E063-4804A8C0B80D,UB3 2JG,9,HEMMEN LANE,T,2024-09-27,400000,,,,
2F7F2B43-3F2E-E08F-E063-4804A8C05A49,UB3 4PQ,24,WYRE GROVE,D,2024-09-27,680000,,,,
25E9DA81-23A7-555E-E063-4704A8C066F2,UB3 5LR,9,CHEVIOT CLOSE,S,2024-09-27,517500,,,,
34222871-EC5B-4D2B-E063-4704A8C07853,UB3 4GE,"FORASTERO HOUSE, 24",FARINE AVENUE,F,2024-09-28,388550,,,,
2859C1AC-FC3E-52B4-E063-4804A8C05948,UB3 1BY,39,BLYTH ROAD,T,2024-09-30,498500,,,,
31C68071-B29A-FEE3-E063-4804A8C04F37,UB3 1FP,7,GRAMOPHONE LANE,F,2024-09-30,300000,,,,
402A3A66-219F-A7DF-E063-4804A8C0B80D,UB3 1NG,21,PINKWELL AVENUE,S,2024-09-30,459950,,,,
31C68071-B29B-FEE3-E063-4804A8C04F37,UB3 1FP,7,GRAMOPHONE LANE,F,2024-09-30,308000,,,,
3B5CE842-9D7F-EE3A-E063-4804A8C0D6F1,UB3 1NQ,31,PINKWELL AVENUE,S,2024-09-30,503500,,,,
3DCCB7C9-9286-5B9D-E063-4704A8C0331E,UB3 2FJ,"CENTURION HOUSE, 99",VARCOE GARDENS,F,2024-10-02,230000,,,,
402A3A65-767E-A7DF-E063-4804A8C0B80D,UB3 5HF,36,SHORTLANDS,F,2024-10-02,325000,,,,
2D4D7609-E483-BDF9-E063-4804A8C0672F,UB3 1DB,85,BLYTH ROAD,T,2024-10-02,450000,,,,
42C129E4-2838-60A9-E063-4804A8C0C25D,UB3 4NL,29,NORTH HYDE ROAD,F,2024-10-02,300000,,,,
3DCCB7CA-C42B-5B9D-E063-4704A8C0331E,UB3 1TG,6,COLBROOK AVENUE,S,2024-10-04,580000,,,,
44F406B6-11EE-1095-E063-4704A8C048D4,UB3 2FJ,121,VARCOE GARDENS,T,2024-10-04,542000,,,,
402A3A66-CD79-A7DF-E063-4804A8C0B80D,UB3 1ND,74,DAWLEY ROAD,S,2024-10-07,630000,,,,
2859C1AB-7426-52B4-E063-4804A8C05948,UB3 4FS,"LAURINA APARTMENTS, 10",CARNATION GARDENS,F,2024-10-08,435000,,,,
25E9DA81-BFFC-555E-E063-4704A8C066F2,UB3 2DD,8,REID CLOSE,F,2024-10-09,280000,,,,
36A61A94-3F11-DEF2-E063-4704A8C046AE,UB3 2UX,91,WILLENHALL DRIVE,F,2024-10-09,145000,,,,
2F7F2B42-9DC1-E08F-E063-4804A8C05A49,UB3 1QE,12,DENBIGH DRIVE,S,2024-10-10,520000,,,,
3DCCB7CA-C44D-5B9D-E063-4704A8C0331E,UB3 5AL,84,BATH ROAD,S,2024-10-10,465000,,,,
25E9DA81-1F3A-555E-E063-4704A8C066F2,UB3 2QJ,47,CRANMER ROAD,T,2024-10-11,440000,,,,
2859C1AC-D66A-52B4-E063-4804A8C05948,UB3 5AR,4,MONDIAL WAY,F,2024-10-14,145000,,,,
402A3A65-733C-A7DF-E063-4804A8C0B80D,UB3 2SU,46,ROSSLYN CLOSE,F,2024-10-14,236000,,,,
402A3A66-ACB5-A7DF-E063-4804A8C0B80D,UB3 5DY,17,BRICKFIELD LANE,T,2024-10-16,275000,,,,
402A3A66-ACB4-A7DF-E063-4804A8C0B80D,UB3 5DY,16,BRICKFIELD LANE,T,2024-10-16,285000,,,,
402A3A66-ACB1-A7DF-E063-4804A8C0B80D,UB3 5DY,14,BRICKFIELD LANE,T,2024-10-17,310500,,,,
2ACACE8D-1196-295E-E063-4804A8C0B0EB,UB3 2NN,21,LYCH GATE WALK,T,2024-10-18,499000,,,,
2859C1AC-3C32-52B4-E063-4804A8C05948,UB3 3PB,52,BIRCHWAY,S,2024-10-18,403750,,,,
2859C1AC-3BA0-52B4-E063-4804A8C05948,UB3 2PR,39,CROMWELL ROAD,T,2024-10-18,400000,,,,
2859C1AC-D611-52B4-E063-4804A8C05948,UB3 2BY,44,CENTRAL AVENUE,S,2024-10-18,570000,,,,
2859C1AB-716A-52B4-E063-4804A8C05948,UB3 1JD,104,BOTWELL COMMON ROAD,S,2024-10-18,500000,,,,
2F7F2B43-4281-E08F-E063-4804A8C05A49,UB3 5LW,86,PENNINE WAY,S,2024-10-21,540000,,,,
2859C1AC-D669-52B4-E063-4804A8C05948,UB3 5AR,4,MONDIAL WAY,F,2024-10-22,120000,,,,
2859C1AC-36DA-52B4-E063-4804A8C05948,UB3 4RB,19,CARFAX ROAD,S,2024-10-22,700000,,,,
25E9DA81-20FD-555E-E063-4704A8C066F2,UB3 2RE,1,SOUTH WALK,S,2024-10-23,440000,,,,
42C129E5-90D1-60A9-E063-4804A8C0C25D,UB3 5DQ,329,HIGH STREET,S,2024-10-24,500000,,,,
2859C1AC-36A3-52B4-E063-4804A8C05948,UB3 2RD,5,MIDDLETON ROAD,S,2024-10-24,540000,,,,
3DCCB7CA-A432-5B9D-E063-4704A8C0331E,UB3 3PY,17,GADE CLOSE,F,2024-10-24,185000,,,,
25E9DA80-57DA-555E-E063-4704A8C066F2,UB3 1JG,55,CHESTNUT CLOSE,S,2024-10-25,500000,,,,
36A61A95-54D5-DEF2-E063-4704A8C046AE,UB3 2QA,7,TUDOR ROAD,T,2024-10-25,420000,,,,
25E9DA80-577B-555E-E063-4704A8C066F2,UB3 1PJ,59,PINKWELL LANE,S,2024-10-25,425000,,,,
2859C1AC-FD84-52B4-E063-4804A8C05948,UB3 2NS,47,BARRA HALL ROAD,T,2024-10-25,555000,,,,
2859C1AC-D5FC-52B4-E063-4804A8C05948,UB3 5LR,15,CHEVIOT CLOSE,S,2024-10-29,320000,,,,
2859C1AC-3606-52B4-E063-4804A8C05948,UB3 1JT,18,PRINCES PARK LANE,S,2024-10-29,425000,,,,
2859C1AB-7331-52B4-E063-4804A8C05948,UB3 2BY,36,CENTRAL AVENUE,T,2024-10-31,505000,,,,
31C68071-B2AB-FEE3-E063-4804A8C04F37,UB3 1FP,7,GRAMOPHONE LANE,F,2024-10-31,340000,,,,
2859C1AC-FC1C-52B4-E063-4804A8C05948,UB3 5HZ,27,WINDSOR PARK ROAD,S,2024-11-01,595000,,,,
2859C1AC-3BA2-52B4-E063-4804A8C05948,UB3 2EA,13,GLEBE ROAD,T,2024-11-01,557000,,,,
2859C1AC-FC0C-52B4-E063-4804A8C05948,UB3 1QB,36,GLAMIS CRESCENT,T,2024-11-01,700000,,,,
2ACACE8C-857E-295E-E063-4804A8C0B0EB,UB3 5AF,16,CAROLINE PLACE,F,2024-11-04,214950,,,,
2ACACE8D-958E-295E-E063-4804A8C0B0EB,UB3 5EQ,60,MANOR LANE,T,2024-11-05,410000,,,,
2D4D7609-E4C2-BDF9-E063-4804A8C0672F,UB3 2QD,46,TUDOR ROAD,T,2024-11-06,465000,,,,
31C68071-AE9D-FEE3-E063-4804A8C04F37,UB3 2AF,112,BOTWELL LANE,F,2024-11-07,297000,,,,
2859C1AB-7305-52B4-E063-4804A8C05948,UB3 2TR,139,YORK AVENUE,S,2024-11-07,495000,,,,
2859C1AB-71C6-52B4-E063-4804A8C05948,UB3 2FY,3,MONARCH DRIVE,T,2024-11-07,585000,,,,
2ACACE8D-7C7B-295E-E063-4804A8C0B0EB,UB3 1QY,18,WINDSOR GARDENS,F,2024-11-08,269000,,,,
2ACACE8D-946B-295E-E063-4804A8C0B0EB,UB3 3LJ,32,MOUNT ROAD,S,2024-11-08,615000,,,,
2859C1AC-FD7C-52B4-E063-4804A8C05948,UB3 5BQ,53,NEW ROAD,T,2024-11-08,300000,,,,
34222872-8C80-4D2B-E063-4704A8C07853,UB3 2NL,2,BELL HOUSE COTTAGES,T,2024-11-08,355000,,,,
2ACACE8D-0E57-295E-E063-4804A8C0B0EB,UB3 2PP,20,CROMWELL ROAD,S,2024-11-14,485000,,,,
2859C1AB-717E-52B4-E063-4804A8C05948,UB3 2FE,10,DIVINE WAY,T,2024-11-14,520000,,,,
4777E0AE-4A39-5D59-E063-4804A8C09F8E,UB3 1FP,7,GRAMOPHONE LANE,F,2024-11-21,295000,,,,
38EDC0C3-9094-0F63-E063-4704A8C00424,UB3 2FH,"TITUS LODGE, 44",VARCOE GARDENS,F,2024-11-22,205000,,,,
2ACACE8D-0EB7-295E-E063-4804A8C0B0EB,UB3 1NP,113,WENTWORTH CRESCENT,S,2024-11-22,537500,,,,
2859C1AB-70C0-52B4-E063-4804A8C05948,UB3 2TB,30,BISHOPS ROAD,S,2024-11-22,510000,,,,
2ACACE8C-85E7-295E-E063-4804A8C0B0EB,UB3 2FJ,"CENTURION HOUSE, 99",VARCOE GARDENS,F,2024-11-22,211050,,,,
34222871-E954-4D2B-E063-4704A8C07853,UB3 1DZ,"BOILER HOUSE, 2",MATERIAL WALK,F,2024-11-22,340000,,,,
34222872-8D07-4D2B-E063-4704A8C07853,UB3 4AG,19,RUTLAND ROAD,S,2024-11-25,550000,,,,
2ACACE8D-1223-295E-E063-4804A8C0B0EB,UB3 2UU,41,WILLENHALL DRIVE,T,2024-11-25,430000,,,,
42C129E4-DF7F-60A9-E063-4804A8C0C25D,UB3 3PY,52,GADE CLOSE,T,2024-11-26,350052,,,,
2ACACE8D-7B11-295E-E063-4804A8C0B0EB,UB3 2LW,140,CHURCH ROAD,F,2024-11-26,445000,,,,
3B5CE841-FF5B-EE3A-E063-4804A8C0D6F1,UB3 1JY,71,PRINCES PARK LANE,S,2024-11-27,515000,,,,
2ACACE8D-122A-295E-E063-4804A8C0B0EB,UB3 2EA,17,GLEBE ROAD,T,2024-11-27,550000,,,,
2F7F2B42-A09D-E08F-E063-4804A8C05A49,UB3 3PJ,37,ABBEY CLOSE,S,2024-11-29,410000,,,,
42C129E5-8FF3-60A9-E063-4804A8C0C25D,UB3 5DP,162,HIGH STREET,S,2024-11-29,580000,,,,
36A61A94-CC2B-DEF2-E063-4704A8C046AE,UB3 1EQ,UK COTTAGES,DAWLEY ROAD,S,2024-11-29,334000,,,,
34222872-917A-4D2B-E063-4704A8C07853,UB3 3PX,29,CLIVESDALE DRIVE,T,2024-11-29,315000,,,,
2ACACE8C-85A1-295E-E063-4804A8C0B0EB,UB3 1SW,37,NINE ACRES CLOSE,S,2024-12-02,515000,,,,
31C68072-574A-FEE3-E063-4804A8C04F37,UB3 5HH,23,PENDELL AVENUE,S,2024-12-02,525000,,,,
402A3A66-AC2D-A7DF-E063-4804A8C0B80D,UB3 4FS,"LAURINA APARTMENTS, 10",CARNATION GARDENS,F,2024-12-04,440000,,,,
2D4D7609-C509-BDF9-E063-4804A8C0672F,UB3 2FN,14,HAMBLE DRIVE,T,2024-12-05,515000,,,,
2ACACE8D-11A8-295E-E063-4804A8C0B0EB,UB3 5BN,3,BROWNGRAVES ROAD,S,2024-12-06,465000,,,,
44F406B7-1FFE-1095-E063-4704A8C048D4,UB3 5HY,"VANTAGE COURT, 37",OXFORD AVENUE,F,2024-12-06,295000,,,,
42C129E5-9221-60A9-E063-4804A8C0C25D,UB3 2AT,36,FORRIS AVENUE,F,2024-12-06,165000,,,,
36A61A94-3C1B-DEF2-E063-4704A8C046AE,UB3 2DD,10,REID CLOSE,F,2024-12-09,300000,,,,
2ACACE8D-1228-295E-E063-4804A8C0B0EB,UB3 2NN,11,LYCH GATE WALK,T,2024-12-11,460000,,,,
36A61A95-3859-DEF2-E063-4704A8C046AE,UB3 2FF,38,VARCOE GARDENS,T,2024-12-11,380000,,,,
42C129E5-688E-60A9-E063-4804A8C0C25D,UB3 5LT,22,WEST END LANE,F,2024-12-12,285000,,,,
2D4D7609-E558-BDF9-E063-4804A8C0672F,UB3 2QD,65,TUDOR ROAD,T,2024-12-12,446000,,,,
42C129E5-6A55-60A9-E063-4804A8C0C25D,UB3 1QZ,33,MARLOW GARDENS,T,2024-12-13,450000,,,,
2ACACE8C-89C4-295E-E063-4804A8C0B0EB,UB3 5ND,16,FIELD CLOSE,T,2024-12-13,309950,,,,
44F406B7-20B3-1095-E063-4704A8C048D4,UB3 4NA,ASA COURT,OLD STATION ROAD,F,2024-12-13,260000,,,,
34222873-2D3C-4D2B-E063-4704A8C07853,UB3 2AN,189,BOTWELL LANE,S,2024-12-16,530000,,,,
2F7F2B43-3EE7-E08F-E063-4804A8C05A49,UB3 2RJ,7,WOOD END,T,2024-12-17,465000,,,,
44F406B7-4485-1095-E063-4704A8C048D4,UB3 3PD,100,BIRCHWAY,S,2024-12-17,460000,,,,
44F406B7-1FDE-1095-E063-4704A8C048D4,UB3 4EP,LISTER HOUSE,CROYDE AVENUE,F,2024-12-17,310000,,,,
42C129E5-8FF6-60A9-E063-4804A8C0C25D,UB3 2QX,20,ANGEL LANE,D,2024-12-18,355000,,,,
31C68072-DE7E-FEE3-E063-4804A8C04F37,UB3 4FE,CARDINAL BUILDING,STATION APPROACH,F,2024-12-18,198000,,,,
44F406B6-A8F3-1095-E063-4704A8C048D4,UB3 4AN,258,STATION ROAD,S,2024-12-19,510000,,,,
2D4D7609-39A9-BDF9-E063-4804A8C0672F,UB3 1TD,84,WALTHAM AVENUE,T,2024-12-20,570000,,,,
44F406B6-ACA1-1095-E063-4704A8C048D4,UB3 5LJ,104,PENNINE WAY,F,2025-01-06,325000,,,,
2D4D7609-3A6D-BDF9-E063-4804A8C0672F,UB3 1TQ,51,COLBROOK AVENUE,S,2025-01-06,620000,,,,
2F7F2B42-9E1D-E08F-E063-4804A8C05A49,UB3 5LR,22,CHEVIOT CLOSE,T,2025-01-08,295000,,,,
2F7F2B43-3E7E-E08F-E063-4804A8C05A49,UB3 4JE,271,STATION ROAD,T,2025-01-13,600000,,,,
44F406B7-20A3-1095-E063-4704A8C048D4,UB3 1JW,54,BEECHWOOD AVENUE,T,2025-01-14,485000,,,,
402A3A66-AC3F-A7DF-E063-4804A8C0B80D,UB3 1LX,79,DAWLEY ROAD,F,2025-01-14,220000,,,,
2F7F2B43-430C-E08F-E063-4804A8C05A49,UB3 5LB,12,HALL LANE,T,2025-01-14,480000,,,,
2F7F2B43-42A2-E08F-E063-4804A8C05A49,UB3 4HF,24,SAVOY AVENUE,T,2025-01-15,375000,,,,
38EDC0C3-20BE-0F63-E063-4704A8C00424,UB3 5HL,18,LANGLEY CRESCENT,T,2025-01-17,550000,,,,
38EDC0C3-2158-0F63-E063-4704A8C00424,UB3 5HH,15,PENDELL AVENUE,S,2025-01-17,410000,,,,
