unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,paon,street,transaction_category
2131FCF5-A72E-86E8-E063-4804A8C0372B,320000,2024-07-23,W13 0DP,F,,F,ASHMEAD HOUSE,TEWKESBURY ROAD,A
2859C1AC-3E59-52B4-E063-4804A8C05948,1350000,2024-07-24,W13 8HQ,S,,F,42,EGERTON GARDENS,A
2D4D7609-E56E-BDF9-E063-4804A8C0672F,745000,2024-07-24,W13 0SU,O,,F,46A,BROADWAY,B
2D4D7609-E56F-BDF9-E063-4804A8C0672F,795000,2024-07-24,W13 0SU,O,,F,46A,BROADWAY,B
31C68072-5A32-FEE3-E063-4804A8C04F37,690000,2024-07-24,W13 9NS,T,,F,48B,MATTOCK LANE,A
2131FCF6-44AB-86E8-E063-4804A8C0372B,410000,2024-07-25,W13 0JN,F,,F,92,CAVENDISH AVENUE,A
2131FCF6-4629-86E8-E063-4804A8C0372B,865000,2024-07-25,W13 9EZ,D,,F,67,SYDNEY ROAD,A
2131FCF6-BE79-86E8-E063-4804A8C0372B,307000,2024-07-26,W13 0AH,F,,F,CURLEW COURT,GURNELL GROVE,B
2ACACE8D-0DA7-295E-E063-4804A8C0B0EB,1060000,2024-07-26,W13 8PQ,T,,F,53,ALBANY ROAD,A
2131FCF6-BE93-86E8-E063-4804A8C0372B,305000,2024-07-26,W13 8DS,O,,F,9,WOBURN,B
2F7F2B42-A2FA-E08F-E063-4804A8C05A49,635000,2024-07-26,W13 0EZ,F,,F,6,COURTFIELD GARDENS,A
2131FCF6-4206-86E8-E063-4804A8C0372B,687828,2024-07-26,W13 9TN,T,,F,22,BALFOUR ROAD,A
2ACACE8C-8901-295E-E063-4804A8C0B0EB,342500,2024-07-26,W13 0ND,F,,F,31,CHARLES ROAD,A
31C68071-B028-FEE3-E063-4804A8C04F37,835000,2024-07-26,W13 0AZ,S,,F,19,RUISLIP ROAD EAST,A
2859C1AC-3626-52B4-E063-4804A8C05948,1580000,2024-07-29,W13 9QL,T,,F,16,CAREW ROAD,A
36A61A94-3CAB-DEF2-E063-4704A8C046AE,600000,2024-07-30,W13 8DR,F,,F,3,ASHDOWN,A
31C68072-565E-FEE3-E063-4804A8C04F37,625000,2024-07-31,W13 0SP,T,,F,61,BEDFORD ROAD,A
31C68072-574C-FEE3-E063-4804A8C04F37,1059500,2024-07-31,W13 0EQ,S,,F,27,KINGSLEY AVENUE,A
2D4D7608-906E-BDF9-E063-4804A8C0672F,599999,2024-07-31,W13 8HA,S,,F,3A,MONTAGUE ROAD,A
2131FCF5-AB73-86E8-E063-4804A8C0372B,342500,2024-08-01,W13 8QJ,F,,F,CRAIG HOUSE,HARTINGTON ROAD,A
237B17FE-3B36-22AC-E063-4804A8C0EA3A,950000,2024-08-01,W13 0EB,S,,F,54,LYNTON AVENUE,A
25E9DA80-5681-555E-E063-4704A8C066F2,148500,2024-08-02,W13 0DP,F,,F,ASHMEAD HOUSE,TEWKESBURY ROAD,A
237B17FE-3A01-22AC-E063-4804A8C0EA3A,975000,2024-08-02,W13 9JU,T,,F,107,LOVEDAY ROAD,A
25E9DA80-5679-555E-E063-4704A8C066F2,375000,2024-08-02,W13 0TY,F,,F,12,KIRCHEN ROAD,A
237B17FE-3A7F-22AC-E063-4804A8C0EA3A,900000,2024-08-02,W13 9TW,T,,F,76,BALFOUR ROAD,A
34222872-9383-4D2B-E063-4704A8C07853,1160000,2024-08-02,W13 0LA,T,,F,23,DRAYTON GROVE,A
2131FCF5-A62A-86E8-E063-4804A8C0372B,522500,2024-08-05,W13 8JJ,F,,F,THE GRANGE,THE KNOLL,A
2131FCF5-A815-86E8-E063-4804A8C0372B,480000,2024-08-06,W13 0NA,F,,F,8,GLENMORE LAWNS,A
2859C1AC-3B67-52B4-E063-4804A8C05948,1070000,2024-08-07,W13 9RN,T,,F,10,ALTENBURG AVENUE,A
34222872-8CA7-4D2B-E063-4704A8C07853,825000,2024-08-08,W13 9SU,T,,F,134,NORTHCROFT ROAD,A
237B17FE-3A98-22AC-E063-4804A8C0EA3A,740000,2024-08-09,W13 0LA,T,,F,4,DRAYTON GROVE,A
34222872-AC52-4D2B-E063-4704A8C07853,1200000,2024-08-09,W13 0BY,S,,F,12,BRUTON WAY,A
2859C1AC-3AC0-52B4-E063-4804A8C05948,465000,2024-08-09,W13 0JY,F,,F,129,CAVENDISH AVENUE,A
2131FCF6-4120-86E8-E063-4804A8C0372B,740000,2024-08-09,W13 0HA,T,,F,17,HIGHVIEW ROAD,A
2131FCF5-A7CD-86E8-E063-4804A8C0372B,378000,2024-08-09,W13 0FD,F,,F,MARGIL HOUSE,SINGAPORE ROAD,A
2ACACE8D-0ED0-295E-E063-4804A8C0B0EB,1520000,2024-08-12,W13 8NG,D,,F,15,MORTIMER ROAD,A
36A61A94-3CE3-DEF2-E063-4704A8C046AE,332000,2024-08-14,W13 8PX,F,,F,10,DENBIGH ROAD,A
34222871-EBCE-4D2B-E063-4704A8C07853,425000,2024-08-15,W13 8ER,F,,F,146A,ARGYLE ROAD,A
34222871-E698-4D2B-E063-4704A8C07853,1069000,2024-08-16,W13 9UY,S,,F,13,RAYMOND AVENUE,A
38EDC0C2-9770-0F63-E063-4704A8C00424,305000,2024-08-16,W13 8QH,F,,F,23,HASTINGS ROAD,A
2131FCF6-4162-86E8-E063-4804A8C0372B,965000,2024-08-16,W13 9TQ,T,,F,3,GRAHAM AVENUE,A
2D4D7609-C54F-BDF9-E063-4804A8C0672F,450000,2024-08-21,W13 0DT,F,,F,2,SUTHERLAND ROAD,B
2ACACE8D-12B0-295E-E063-4804A8C0B0EB,1570000,2024-08-21,W13 8AS,S,,F,36,SHERBORNE GARDENS,A
2F7F2B43-4345-E08F-E063-4804A8C05A49,900000,2024-08-21,W13 0EG,S,,F,72,KINGSLEY AVENUE,A
2D4D7609-3AD6-BDF9-E063-4804A8C0672F,1275000,2024-08-22,W13 9PT,S,,F,64,KINGSDOWN AVENUE,A
2ACACE8D-125F-295E-E063-4804A8C0B0EB,800000,2024-08-22,W13 9EU,T,,F,61,HESSEL ROAD,A
2D4D7609-3EC8-BDF9-E063-4804A8C0672F,1190000,2024-08-23,W13 0DB,S,,F,151,ARGYLE ROAD,A
237B17FE-3A17-22AC-E063-4804A8C0EA3A,1400000,2024-08-23,W13 8AS,S,,F,6,SHERBORNE GARDENS,A
237B17FD-91A1-22AC-E063-4804A8C0EA3A,440000,2024-08-23,W13 9JP,F,,F,19A,WESTFIELD ROAD,A
44F406B7-431D-1095-E063-4704A8C048D4,270000,2024-08-23,W13 8LY,O,,F,2B,WALDECK ROAD,B
25E9DA80-5960-555E-E063-4704A8C066F2,280000,2024-08-23,W13 8BD,F,,F,"FROBISHER COURT, 15",CLEVELAND ROAD,A
237B17FE-39DA-22AC-E063-4804A8C0EA3A,710000,2024-08-27,W13 9LU,T,,F,9,DUDLEY GARDENS,A
237B17FE-3AB1-22AC-E063-4804A8C0EA3A,996000,2024-08-28,W13 9QT,T,,F,175,NORTHFIELD AVENUE,A
237B17FE-3E56-22AC-E063-4804A8C0EA3A,1395000,2024-08-29,W13 8EH,S,,F,8,BRENTCOT CLOSE,A
2D4D7609-3E58-BDF9-E063-4804A8C0672F,675000,2024-08-29,W13 8EH,S,,F,6,BRENTCOT CLOSE,A
2D4D7608-8FE2-BDF9-E063-4804A8C0672F,980000,2024-08-30,W13 9NH,F,,F,52,CULMINGTON ROAD,A
42C129E4-2689-60A9-E063-4804A8C0C25D,425000,2024-08-30,W13 8AE,F,,F,DOMINION HOUSE,THE AVENUE,A
237B17FD-93AB-22AC-E063-4804A8C0EA3A,370000,2024-08-30,W13 0FD,F,,F,MARGIL HOUSE,SINGAPORE ROAD,A
237B17FE-3A8A-22AC-E063-4804A8C0EA3A,1440000,2024-09-02,W13 9LP,S,,F,16,RATHGAR AVENUE,A
237B17FE-3B03-22AC-E063-4804A8C0EA3A,1170000,2024-09-02,W13 9TG,T,,F,6,BERNARD AVENUE,A
25E9DA81-1FCA-555E-E063-4704A8C066F2,1600000,2024-09-04,W13 8NJ,D,,F,27,DENBIGH ROAD,A
2D4D7609-3B10-BDF9-E063-4804A8C0672F,1025000,2024-09-05,W13 9DF,T,,F,47,ST KILDA ROAD,A
237B17FD-929F-22AC-E063-4804A8C0EA3A,520000,2024-09-05,W13 0BU,F,,F,ALDERMAN HOUSE,TEWKESBURY ROAD,A
2D4D7609-3DEC-BDF9-E063-4804A8C0672F,1100000,2024-09-05,W13 0EA,S,,F,33,LYNTON AVENUE,A
25E9DA80-5CDB-555E-E063-4704A8C066F2,475000,2024-09-06,W13 0NP,F,,F,"WILTON HOUSE, 1",ALEXANDRIA ROAD,A
237B17FE-3A2E-22AC-E063-4804A8C0EA3A,930000,2024-09-06,W13 9EB,T,,F,18,ADELAIDE ROAD,A
3DCCB7C9-9551-5B9D-E063-4704A8C0331E,310000,2024-09-06,W13 8QH,F,,F,23,HASTINGS ROAD,A
31C68072-DFE8-FEE3-E063-4804A8C04F37,410000,2024-09-06,W13 8LY,F,,F,BEECHWOOD HOUSE,WALDECK ROAD,B
2D4D7609-3B57-BDF9-E063-4804A8C0672F,1230000,2024-09-09,W13 8PE,S,,F,4,ARLINGTON ROAD,A
42C129E4-29D5-60A9-E063-4804A8C0C25D,300000,2024-09-10,W13 9TT,F,,F,60,SALISBURY ROAD,A
2D4D7609-3EA1-BDF9-E063-4804A8C0672F,1150000,2024-09-10,W13 0BY,S,,F,29,BRUTON WAY,A
2F7F2B42-9FCD-E08F-E063-4804A8C05A49,465000,2024-09-12,W13 9HS,T,,F,95A,SEAFORD ROAD,A
2D4D7609-3A52-BDF9-E063-4804A8C0672F,785000,2024-09-12,W13 9SX,S,,F,78,NORTHCROFT ROAD,A
237B17FD-9295-22AC-E063-4804A8C0EA3A,646000,2024-09-12,W13 0DT,F,,F,CHASHOLL,SUTHERLAND ROAD,A
237B17FE-3DDA-22AC-E063-4804A8C0EA3A,1875000,2024-09-12,W13 8AH,D,,F,74,CLEVELAND ROAD,A
237B17FE-3A8E-22AC-E063-4804A8C0EA3A,750000,2024-09-13,W13 9SY,T,,F,6,NORTHFIELD ROAD,A
25E9DA80-5C55-555E-E063-4704A8C066F2,315000,2024-09-13,W13 9JL,F,,F,22A,WESTFIELD ROAD,A
2F7F2B42-9F33-E08F-E063-4804A8C05A49,285000,2024-09-16,W13 8QZ,F,,F,HASTINGS HOUSE,HASTINGS ROAD,A
25E9DA81-281E-555E-E063-4704A8C066F2,865000,2024-09-16,W13 0NR,T,,F,36,ALEXANDRIA ROAD,A
2D4D7608-906C-BDF9-E063-4804A8C0672F,577500,2024-09-17,W13 0EW,F,,F,VALLEY HOUSE,MANOR ROAD,A
4777E0AE-4978-5D59-E063-4804A8C09F8E,480000,2024-09-17,W13 8PH,F,,F,24,THE AVENUE,A
2D4D7609-3A82-BDF9-E063-4804A8C0672F,1155000,2024-09-18,W13 9LR,S,,F,76,LAVINGTON ROAD,A
2ACACE8D-0E1B-295E-E063-4804A8C0B0EB,869000,2024-09-18,W13 9ER,T,,F,23,HESSEL ROAD,A
25E9DA80-5715-555E-E063-4704A8C066F2,888000,2024-09-18,W13 9TU,T,,F,3,SALISBURY ROAD,A
3DCCB7CA-A50C-5B9D-E063-4704A8C0331E,1165000,2024-09-19,W13 9BE,O,,F,121 - 123,BROADWAY,B
3DCCB7CA-A50D-5B9D-E063-4704A8C0331E,5550000,2024-09-19,W13 9BF,O,,F,5,CANBERRA ROAD,B
25E9DA81-244C-555E-E063-4704A8C066F2,715000,2024-09-19,W13 8JA,T,,F,97,ST STEPHENS ROAD,A
3DCCB7CA-A50A-5B9D-E063-4704A8C0331E,1010000,2024-09-19,W13 9BE,O,,F,121 - 123,BROADWAY,B
2D4D7609-3A31-BDF9-E063-4804A8C0672F,1040000,2024-09-19,W13 8PG,S,,F,6,ALBANY ROAD,A
3DCCB7CA-2D7C-5B9D-E063-4704A8C0331E,1111500,2024-09-20,W13 9PY,S,,F,4,WALDEMAR AVENUE,A
237B17FD-985E-22AC-E063-4804A8C0EA3A,740000,2024-09-23,W13 0LE,T,,F,79,DRAYTON AVENUE,A
2F7F2B42-A2AD-E08F-E063-4804A8C05A49,579116,2024-09-24,W13 9PB,F,,F,"RAJAT HOUSE, 24",SOMERSET ROAD,A
2D4D7609-39A4-BDF9-E063-4804A8C0672F,1955000,2024-09-27,W13 8AH,D,,F,76,CLEVELAND ROAD,A
25E9DA81-2569-555E-E063-4704A8C066F2,358500,2024-09-27,W13 9PW,F,,F,85,PURSEWARDENS CLOSE,A
25E9DA80-5CE4-555E-E063-4704A8C066F2,375000,2024-09-27,W13 0DA,F,,F,11,LONG ACRE COURT,A
25E9DA80-58A3-555E-E063-4704A8C066F2,475000,2024-09-30,W13 9TN,F,,F,29A,BALFOUR ROAD,A
2F7F2B42-9F4D-E08F-E063-4804A8C05A49,1525000,2024-09-30,W13 8BH,D,,F,18,KENT AVENUE,A
2F7F2B42-A2C6-E08F-E063-4804A8C05A49,615712,2024-09-30,W13 9PB,F,,F,24,SOMERSET ROAD,A
36A61A94-C93D-DEF2-E063-4704A8C046AE,1600000,2024-09-30,W13 8RG,S,,F,44,DENMARK ROAD,A
25E9DA81-1F9D-555E-E063-4704A8C066F2,1300000,2024-09-30,W13 9PZ,S,,F,19,WALDEMAR AVENUE,A
25E9DA81-1EEC-555E-E063-4704A8C066F2,752000,2024-09-30,W13 9QP,T,,F,49,NORTHFIELD AVENUE,A
34222872-8BCC-4D2B-E063-4704A8C07853,1285000,2024-09-30,W13 9NN,S,,F,9,LAVINGTON ROAD,A
31C68072-569F-FEE3-E063-4804A8C04F37,1500000,2024-10-01,W13 8HE,S,,F,11,BRADLEY GARDENS,A
25E9DA80-5C98-555E-E063-4704A8C066F2,1305000,2024-10-01,W13 0EN,S,,F,99,CLEVELAND ROAD,A
3DCCB7CA-2D14-5B9D-E063-4704A8C0331E,850000,2024-10-02,W13 9EU,T,,F,79,HESSEL ROAD,A
25E9DA81-2058-555E-E063-4704A8C066F2,1032000,2024-10-02,W13 9TQ,T,,F,44,GRAHAM AVENUE,A
2859C1AB-7471-52B4-E063-4804A8C05948,655000,2024-10-03,W13 9YA,F,,F,60,BURNHAM WAY,A
2F7F2B42-A2C7-E08F-E063-4804A8C05A49,554166,2024-10-04,W13 9PB,F,,F,"RAJAT HOUSE, 24",SOMERSET ROAD,A
25E9DA80-5CB8-555E-E063-4704A8C066F2,422000,2024-10-04,W13 8QJ,F,,F,CRAIG HOUSE,HARTINGTON ROAD,A
2F7F2B42-9E1C-E08F-E063-4804A8C05A49,469999,2024-10-04,W13 0RA,F,,F,55,ECCLESTON ROAD,A
3B5CE841-6391-EE3A-E063-4804A8C0D6F1,960000,2024-10-04,W13 0NY,T,,F,9,FELIX ROAD,A
3DCCB7CA-3099-5B9D-E063-4704A8C0331E,890000,2024-10-04,W13 0NR,T,,F,51,ALEXANDRIA ROAD,A
3B5CE841-6393-EE3A-E063-4804A8C0D6F1,235000,2024-10-04,W13 0RL,F,,F,30,ECCLESTON ROAD,A
42C129E4-29EA-60A9-E063-4804A8C0C25D,596000,2024-10-04,W13 9HP,F,,F,11,SEAFORD ROAD,A
2D4D7609-3A4B-BDF9-E063-4804A8C0672F,851000,2024-10-04,W13 9LU,T,,F,39,DUDLEY GARDENS,A
2F7F2B42-A2C0-E08F-E063-4804A8C05A49,460000,2024-10-04,W13 9PB,F,,F,"RAJAT HOUSE, 24",SOMERSET ROAD,A
402A3A65-7739-A7DF-E063-4804A8C0B80D,984000,2024-10-04,W13 0NY,T,,F,13,FELIX ROAD,A
2F7F2B42-A2D4-E08F-E063-4804A8C05A49,455000,2024-10-04,W13 9PB,F,,F,"RAJAT HOUSE, 24",SOMERSET ROAD,A
3B5CE841-FD90-EE3A-E063-4804A8C0D6F1,1080000,2024-10-04,W13 8HJ,S,,F,37,ST STEPHENS ROAD,A
3B5CE841-638C-EE3A-E063-4804A8C0D6F1,969000,2024-10-04,W13 0NY,T,,F,3,FELIX ROAD,A
3B5CE841-6378-EE3A-E063-4804A8C0D6F1,963000,2024-10-04,W13 0NY,T,,F,15,FELIX ROAD,A
2F7F2B42-A2D0-E08F-E063-4804A8C05A49,601329,2024-10-04,W13 9PB,F,,F,"RAJAT HOUSE, 24",SOMERSET ROAD,A
3B5CE841-637A-EE3A-E063-4804A8C0D6F1,949212,2024-10-07,W13 0NY,T,,F,7,FELIX ROAD,A
2F7F2B43-4355-E08F-E063-4804A8C05A49,795000,2024-10-08,W13 0RE,T,,F,21,ENDSLEIGH ROAD,A
25E9DA81-250A-555E-E063-4704A8C066F2,198380,2024-10-10,W13 9TA,F,,F,"MAYO COURT, 133",NORTHCROFT ROAD,A
31C68071-B096-FEE3-E063-4804A8C04F37,440000,2024-10-11,W13 8DW,F,,F,"FRINTON COURT, 6",HARDWICK GREEN,A
25E9DA81-2017-555E-E063-4704A8C066F2,341000,2024-10-11,W13 0JZ,F,,F,205,CAVENDISH AVENUE,A
31C68071-B2DD-FEE3-E063-4804A8C04F37,625000,2024-10-11,W13 9JD,T,,F,99,WESTFIELD ROAD,A
25E9DA81-2550-555E-E063-4704A8C066F2,392000,2024-10-11,W13 9PN,F,,F,32,PURSEWARDENS CLOSE,A
2F7F2B43-3F60-E08F-E063-4804A8C05A49,790500,2024-10-14,W13 0LQ,T,,F,64,DRAYTON GARDENS,A
25E9DA81-24C8-555E-E063-4704A8C066F2,920000,2024-10-16,W13 9TJ,T,,F,135,MIDHURST ROAD,A
2859C1AB-77C4-52B4-E063-4804A8C05948,428700,2024-10-17,W13 8QJ,F,,F,CRAIG HOUSE,HARTINGTON ROAD,A
2ACACE8D-0E13-295E-E063-4804A8C0B0EB,1950000,2024-10-18,W13 8JS,S,,F,73,THE AVENUE,A
2859C1AB-746D-52B4-E063-4804A8C05948,622500,2024-10-18,W13 9EY,S,,F,74,SYDNEY ROAD,A
2859C1AC-3C86-52B4-E063-4804A8C05948,277500,2024-10-18,W13 8QA,F,,F,7,DENBIGH ROAD,A
402A3A65-775E-A7DF-E063-4804A8C0B80D,600000,2024-10-18,W13 8QH,F,,F,23,HASTINGS ROAD,A
31C68072-568F-FEE3-E063-4804A8C04F37,880000,2024-10-18,W13 9TP,S,,F,130,MIDHURST ROAD,A
3B5CE841-63AB-EE3A-E063-4804A8C0D6F1,963500,2024-10-18,W13 0NY,T,,F,19,FELIX ROAD,A
50D10B83-B27B-B8D0-E063-4704A8C08D98,960000,2024-10-18,W13 0RL,T,,F,52,ECCLESTON ROAD,A
31C68072-56C3-FEE3-E063-4804A8C04F37,1200000,2024-10-18,W13 8PL,T,,F,135,GORDON ROAD,A
2ACACE8D-0E5C-295E-E063-4804A8C0B0EB,950000,2024-10-21,W13 9TZ,T,,F,19,ERLESMERE GARDENS,A
402A3A65-7546-A7DF-E063-4804A8C0B80D,340000,2024-10-22,W13 9BE,F,,F,143 - 145,BROADWAY,A
36A61A94-40EA-DEF2-E063-4704A8C046AE,110750,2024-10-23,W13 9FU,F,,F,FOREST HOUSE,SHERWOOD CLOSE,A
2859C1AB-7802-52B4-E063-4804A8C05948,715000,2024-10-23,W13 9JP,T,,F,31,WESTFIELD ROAD,A
2859C1AB-72DB-52B4-E063-4804A8C05948,350000,2024-10-24,W13 0FD,F,,F,MARGIL HOUSE,SINGAPORE ROAD,A
2859C1AB-7153-52B4-E063-4804A8C05948,630000,2024-10-24,W13 9AG,T,,F,9,ST HELENS ROAD,A
2ACACE8C-8531-295E-E063-4804A8C0B0EB,735000,2024-10-24,W13 0DS,T,,F,22,CHELSEA GARDENS,A
42C129E5-68C6-60A9-E063-4804A8C0C25D,1790000,2024-10-25,W13 0RL,F,,F,22A,ECCLESTON ROAD,B
2F7F2B43-3E73-E08F-E063-4804A8C05A49,980000,2024-10-25,W13 9QZ,T,,F,23,CAMBORNE AVENUE,A
2859C1AB-74A8-52B4-E063-4804A8C05948,430000,2024-10-25,W13 8LE,F,,F,16,SUTHERLAND AVENUE,A
2859C1AC-3726-52B4-E063-4804A8C05948,908000,2024-10-25,W13 9TX,T,,F,26,SALISBURY ROAD,A
3B5CE841-63B6-EE3A-E063-4804A8C0D6F1,991700,2024-10-25,W13 0NY,T,,F,11,FELIX ROAD,A
25E9DA81-245E-555E-E063-4704A8C066F2,900000,2024-10-25,W13 0EQ,S,,F,47,KINGSLEY AVENUE,A
2859C1AB-7128-52B4-E063-4804A8C05948,467500,2024-10-25,W13 9JZ,S,,F,23,GLENFIELD ROAD,A
25E9DA80-54E2-555E-E063-4704A8C066F2,425000,2024-10-28,W13 9NF,F,,F,5B - 5D,CHURCHFIELD ROAD,A
2859C1AC-D602-52B4-E063-4804A8C05948,650000,2024-10-29,W13 8HB,F,,F,9,ST STEPHENS ROAD,B
2859C1AB-72DD-52B4-E063-4804A8C05948,395000,2024-10-30,W13 8LY,F,,F,"THE GABLES, 12 - 14",WALDECK ROAD,A
2859C1AB-740A-52B4-E063-4804A8C05948,680000,2024-10-31,W13 8EB,T,,F,7,MALVERN WAY,A
34222871-EA2C-4D2B-E063-4704A8C07853,1062500,2024-10-31,W13 0JE,T,,F,47,DRAYTON GREEN,A
31C68072-DFFD-FEE3-E063-4804A8C04F37,430000,2024-11-01,W13 9DN,F,,F,GARDENVIEW HOUSE,NORTHFIELD AVENUE,B
36A61A95-3949-DEF2-E063-4704A8C046AE,430000,2024-11-01,W13 9AA,F,,F,GARDENVIEW HOUSE,NORTHFIELD AVENUE,B
3B5CE841-63BB-EE3A-E063-4804A8C0D6F1,1105650,2024-11-01,W13 0NY,T,,F,27,FELIX ROAD,A
3B5CE841-63C0-EE3A-E063-4804A8C0D6F1,943200,2024-11-01,W13 0NY,T,,F,29,FELIX ROAD,A
2859C1AB-778F-52B4-E063-4804A8C05948,310000,2024-11-01,W13 8QJ,F,,F,CRAIG HOUSE,HARTINGTON ROAD,A
36A61A95-394A-DEF2-E063-4704A8C046AE,105000,2024-11-01,W13 9AA,F,,F,GARDENVIEW HOUSE,NORTHFIELD AVENUE,B
36A61A95-394C-DEF2-E063-4704A8C046AE,104999,2024-11-01,W13 9AA,F,,F,GARDENVIEW HOUSE,NORTHFIELD AVENUE,B
36A61A95-394B-DEF2-E063-4704A8C046AE,105000,2024-11-01,W13 9AA,F,,F,GARDENVIEW HOUSE,NORTHFIELD AVENUE,B
2ACACE8C-8626-295E-E063-4804A8C0B0EB,570000,2024-11-03,W13 0BU,F,,F,ALDERMAN HOUSE,TEWKESBURY ROAD,A
3B5CE842-7E4C-EE3A-E063-4804A8C0D6F1,876150,2024-11-05,W13 0NY,T,,F,35,FELIX ROAD,B
3DCCB7C9-95E2-5B9D-E063-4704A8C0331E,975000,2024-11-05,W13 0NY,T,,F,23,FELIX ROAD,A
2D4D7608-8FD7-BDF9-E063-4804A8C0672F,1025000,2024-11-07,W13 9XN,S,,F,23,CHALFONT WAY,A
2859C1AC-3C07-52B4-E063-4804A8C05948,582000,2024-11-07,W13 9UB,T,,F,15,CLEMENTINE CLOSE,A
2ACACE8D-0D93-295E-E063-4804A8C0B0EB,2450000,2024-11-07,W13 8HB,S,,F,27,ST STEPHENS ROAD,A
31C68072-5B85-FEE3-E063-4804A8C04F37,1110000,2024-11-07,W13 9UG,T,,F,14,WOODSTOCK AVENUE,A
3DCCB7C9-95A4-5B9D-E063-4704A8C0331E,800000,2024-11-07,W13 9PB,F,,F,"RAJAT HOUSE, 24",SOMERSET ROAD,A
4777E0AF-760F-5D59-E063-4804A8C09F8E,640000,2024-11-08,W13 0JF,O,,F,THE PLAYCENTRE,DRAYTON GREEN,B
2859C1AC-D655-52B4-E063-4804A8C05948,560000,2024-11-08,W13 0FD,O,,F,MARGIL HOUSE,SINGAPORE ROAD,B
36A61A94-3F14-DEF2-E063-4704A8C046AE,420000,2024-11-11,W13 9UR,F,,F,22B,MAYFIELD AVENUE,A
2D4D7609-3F30-BDF9-E063-4804A8C0672F,220000,2024-11-12,W13 9AE,F,,F,1,CHAPEL ROAD,A
2859C1AC-FD6D-52B4-E063-4804A8C05948,295000,2024-11-13,W13 9XT,F,,F,34,MIDHURST ROAD,B
402A3A66-2615-A7DF-E063-4804A8C0B80D,370000,2024-11-13,W13 9XT,F,,F,34,MIDHURST ROAD,A
2ACACE8D-121F-295E-E063-4804A8C0B0EB,335000,2024-11-15,W13 8LP,F,,F,34,THE AVENUE,A
2859C1AC-36AD-52B4-E063-4804A8C05948,873500,2024-11-15,W13 9AP,S,,F,31,BROOMFIELD ROAD,A
402A3A66-2255-A7DF-E063-4804A8C0B80D,445000,2024-11-15,W13 9HS,T,,F,65A,SEAFORD ROAD,A
2ACACE8C-8746-295E-E063-4804A8C0B0EB,625000,2024-11-15,W13 9NG,F,,F,4D,CHURCHFIELD ROAD,A
2ACACE8D-115D-295E-E063-4804A8C0B0EB,650000,2024-11-15,W13 0NU,T,,F,78,FELIX ROAD,A
2D4D7608-915A-BDF9-E063-4804A8C0672F,562650,2024-11-15,W13 0TE,T,,F,3,CONNAUGHT ROAD,A
2859C1AB-709F-52B4-E063-4804A8C05948,490000,2024-11-15,W13 0LD,F,,F,19,DRAYTON ROAD,A
2859C1AC-3D36-52B4-E063-4804A8C05948,935000,2024-11-15,W13 9TN,T,,F,19,BALFOUR ROAD,A
31C68072-5BC3-FEE3-E063-4804A8C04F37,1050000,2024-11-15,W13 8PQ,S,,F,5,ALBANY ROAD,A
2ACACE8D-1183-295E-E063-4804A8C0B0EB,575000,2024-11-18,W13 0SP,T,,F,47,BEDFORD ROAD,A
3B5CE841-5FBF-EE3A-E063-4804A8C0D6F1,374000,2024-11-19,W13 9SB,F,,F,180B,NORTHFIELD AVENUE,A
2859C1AB-739B-52B4-E063-4804A8C05948,895000,2024-11-21,W13 0DJ,S,,F,55,CLAREMONT ROAD,A
42C129E4-DDC2-60A9-E063-4804A8C0C25D,422500,2024-11-21,W13 0JZ,F,,F,201,CAVENDISH AVENUE,A
3B5CE841-63C9-EE3A-E063-4804A8C0D6F1,977000,2024-11-22,W13 0NY,T,,F,17,FELIX ROAD,A
42C129E4-DAB9-60A9-E063-4804A8C0C25D,800000,2024-11-22,W13 9EY,T,,F,54,SYDNEY ROAD,A
3B5CE841-63C5-EE3A-E063-4804A8C0D6F1,958375,2024-11-22,W13 0NY,T,,F,31,FELIX ROAD,A
3B5CE841-63C8-EE3A-E063-4804A8C0D6F1,970000,2024-11-22,W13 0NY,T,,F,39,FELIX ROAD,A
2ACACE8C-85BC-295E-E063-4804A8C0B0EB,320000,2024-11-22,W13 8ED,F,,F,ROSS COURT,CLEVELAND ROAD,A
36A61A94-C9BB-DEF2-E063-4704A8C046AE,985000,2024-11-27,W13 9SS,T,,F,77,NORTHCROFT ROAD,A
36A61A94-3BE5-DEF2-E063-4704A8C046AE,1230000,2024-11-27,W13 0DS,S,,F,18,CHELSEA GARDENS,A
2ACACE8D-11C3-295E-E063-4804A8C0B0EB,705000,2024-11-27,W13 0ND,T,,F,27,CHARLES ROAD,A
2ACACE8D-0E9E-295E-E063-4804A8C0B0EB,1150000,2024-11-28,W13 0HJ,S,,F,5,ROSEMOUNT ROAD,A
36A61A94-C91D-DEF2-E063-4704A8C046AE,933000,2024-11-28,W13 9SX,T,,F,6,NORTHCROFT ROAD,A
34222872-8C8D-4D2B-E063-4704A8C07853,875500,2024-11-29,W13 9PY,S,,F,40,WALDEMAR AVENUE,A
2ACACE8C-865E-295E-E063-4804A8C0B0EB,380000,2024-11-29,W13 9LB,F,,F,6A,BROOMFIELD PLACE,A
2D4D7609-39D4-BDF9-E063-4804A8C0672F,1590000,2024-11-29,W13 8RG,S,,F,34,DENMARK ROAD,A
