property_key,avm_estimate,captured_date,source_url,listing_visible
237B17FE-3B1F-22AC-E063-4804A8C0EA3A,679332,2026-06-19,PROXY:open-data-hedonic-OLS,false
1C3E72FD-C48D-F410-E063-4804A8C0DFA6,372202,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FD-9213-22AC-E063-4804A8C0EA3A,443061,2026-06-19,PROXY:open-data-hedonic-OLS,false
1C3E72FE-6943-F410-E063-4804A8C0DFA6,394369,2026-06-19,PROXY:open-data-hedonic-OLS,false
1C3E72FE-6643-F410-E063-4804A8C0DFA6,898173,2026-06-19,PROXY:open-data-hedonic-OLS,false
2F7F2B43-3F75-E08F-E063-4804A8C05A49,957370,2026-06-19,PROXY:open-data-hedonic-OLS,false
1C3E72FE-659B-F410-E063-4804A8C0DFA6,1469528,2026-06-19,PROXY:open-data-hedonic-OLS,false
1EAE3DF6-C7B8-9EB1-E063-4704A8C09D02,850519,2026-06-19,PROXY:open-data-hedonic-OLS,false
1C3E72FE-69A3-F410-E063-4804A8C0DFA6,1044485,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA81-2470-555E-E063-4704A8C066F2,826125,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA81-1F1F-555E-E063-4704A8C066F2,1111255,2026-06-19,PROXY:open-data-hedonic-OLS,false
2F7F2B42-9F1F-E08F-E063-4804A8C05A49,365311,2026-06-19,PROXY:open-data-hedonic-OLS,false
1C3E72FE-E8DA-F410-E063-4804A8C0DFA6,393015,2026-06-19,PROXY:open-data-hedonic-OLS,false
2859C1AC-5CA5-52B4-E063-4804A8C05948,970475,2026-06-19,PROXY:open-data-hedonic-OLS,false
1EAE3DF6-230E-9EB1-E063-4704A8C09D02,347460,2026-06-19,PROXY:open-data-hedonic-OLS,false
1C3E72FE-6573-F410-E063-4804A8C0DFA6,1071213,2026-06-19,PROXY:open-data-hedonic-OLS,false
2ACACE8D-0DAA-295E-E063-4804A8C0B0EB,966489,2026-06-19,PROXY:open-data-hedonic-OLS,false
1C3E72FD-C415-F410-E063-4804A8C0DFA6,400861,2026-06-19,PROXY:open-data-hedonic-OLS,false
402A3A66-255C-A7DF-E063-4804A8C0B80D,607608,2026-06-19,PROXY:open-data-hedonic-OLS,false
34222873-2C43-4D2B-E063-4704A8C07853,1037336,2026-06-19,PROXY:open-data-hedonic-OLS,false
1EAE3DF6-2277-9EB1-E063-4704A8C09D02,948076,2026-06-19,PROXY:open-data-hedonic-OLS,false
1EAE3DF6-C7F6-9EB1-E063-4704A8C09D02,1361312,2026-06-19,PROXY:open-data-hedonic-OLS,false
34222872-8FC8-4D2B-E063-4704A8C07853,402698,2026-06-19,PROXY:open-data-hedonic-OLS,false
36A61A94-3F73-DEF2-E063-4704A8C046AE,401754,2026-06-19,PROXY:open-data-hedonic-OLS,false
1EAE3DF6-C7C3-9EB1-E063-4704A8C09D02,1739103,2026-06-19,PROXY:open-data-hedonic-OLS,false
1EAE3DF6-C486-9EB1-E063-4704A8C09D02,801035,2026-06-19,PROXY:open-data-hedonic-OLS,false
1EAE3DF6-C3FE-9EB1-E063-4704A8C09D02,1375243,2026-06-19,PROXY:open-data-hedonic-OLS,false
1EAE3DF6-C88A-9EB1-E063-4704A8C09D02,337328,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA81-2051-555E-E063-4704A8C066F2,944494,2026-06-19,PROXY:open-data-hedonic-OLS,false
1EAE3DF6-C349-9EB1-E063-4704A8C09D02,996540,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA81-24E3-555E-E063-4704A8C066F2,1088899,2026-06-19,PROXY:open-data-hedonic-OLS,false
1EAE3DF6-C3DE-9EB1-E063-4704A8C09D02,621198,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA81-201C-555E-E063-4704A8C066F2,868694,2026-06-19,PROXY:open-data-hedonic-OLS,false
1EAE3DF6-C84C-9EB1-E063-4704A8C09D02,688723,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FE-3A40-22AC-E063-4804A8C0EA3A,1155941,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA81-1F3D-555E-E063-4704A8C066F2,923528,2026-06-19,PROXY:open-data-hedonic-OLS,false
2859C1AC-366B-52B4-E063-4804A8C05948,856247,2026-06-19,PROXY:open-data-hedonic-OLS,false
2131FCF6-4104-86E8-E063-4804A8C0372B,1338872,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA80-5CBB-555E-E063-4704A8C066F2,858356,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA81-241F-555E-E063-4704A8C066F2,1078944,2026-06-19,PROXY:open-data-hedonic-OLS,false
2ACACE8C-89B4-295E-E063-4804A8C0B0EB,1254975,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA81-1FAC-555E-E063-4704A8C066F2,1000650,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA80-5755-555E-E063-4704A8C066F2,479364,2026-06-19,PROXY:open-data-hedonic-OLS,false
2D4D7609-3E8C-BDF9-E063-4804A8C0672F,918134,2026-06-19,PROXY:open-data-hedonic-OLS,false
1EAE3DF6-C806-9EB1-E063-4704A8C09D02,831297,2026-06-19,PROXY:open-data-hedonic-OLS,false
2131FCF6-4757-86E8-E063-4804A8C0372B,889667,2026-06-19,PROXY:open-data-hedonic-OLS,false
34222871-E877-4D2B-E063-4704A8C07853,786468,2026-06-19,PROXY:open-data-hedonic-OLS,false
2859C1AB-72D7-52B4-E063-4804A8C05948,779167,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA80-5808-555E-E063-4704A8C066F2,373611,2026-06-19,PROXY:open-data-hedonic-OLS,false
2F7F2B43-42A6-E08F-E063-4804A8C05A49,1193151,2026-06-19,PROXY:open-data-hedonic-OLS,false
2131FCF6-4245-86E8-E063-4804A8C0372B,919342,2026-06-19,PROXY:open-data-hedonic-OLS,false
25E9DA81-20B6-555E-E063-4704A8C066F2,1035864,2026-06-19,PROXY:open-data-hedonic-OLS,false
2131FCF6-41B5-86E8-E063-4804A8C0372B,962867,2026-06-19,PROXY:open-data-hedonic-OLS,false
2131FCF6-4748-86E8-E063-4804A8C0372B,831758,2026-06-19,PROXY:open-data-hedonic-OLS,false
2859C1AC-3E59-52B4-E063-4804A8C05948,1256689,2026-06-19,PROXY:open-data-hedonic-OLS,false
2D4D7609-E56E-BDF9-E063-4804A8C0672F,412980,2026-06-19,PROXY:open-data-hedonic-OLS,false
2D4D7609-E56F-BDF9-E063-4804A8C0672F,410475,2026-06-19,PROXY:open-data-hedonic-OLS,false
31C68072-5A32-FEE3-E063-4804A8C04F37,821101,2026-06-19,PROXY:open-data-hedonic-OLS,false
2131FCF6-44AB-86E8-E063-4804A8C0372B,382518,2026-06-19,PROXY:open-data-hedonic-OLS,false
2131FCF6-4629-86E8-E063-4804A8C0372B,1143167,2026-06-19,PROXY:open-data-hedonic-OLS,false
2131FCF6-BE93-86E8-E063-4804A8C0372B,462178,2026-06-19,PROXY:open-data-hedonic-OLS,false
2131FCF6-4206-86E8-E063-4804A8C0372B,734137,2026-06-19,PROXY:open-data-hedonic-OLS,false
31C68071-B028-FEE3-E063-4804A8C04F37,1030613,2026-06-19,PROXY:open-data-hedonic-OLS,false
2859C1AC-3626-52B4-E063-4804A8C05948,1073680,2026-06-19,PROXY:open-data-hedonic-OLS,false
36A61A94-3CAB-DEF2-E063-4704A8C046AE,483815,2026-06-19,PROXY:open-data-hedonic-OLS,false
31C68072-565E-FEE3-E063-4804A8C04F37,724956,2026-06-19,PROXY:open-data-hedonic-OLS,false
31C68072-574C-FEE3-E063-4804A8C04F37,1048022,2026-06-19,PROXY:open-data-hedonic-OLS,false
2D4D7608-906E-BDF9-E063-4804A8C0672F,695332,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FE-3B36-22AC-E063-4804A8C0EA3A,1136877,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FE-3A01-22AC-E063-4804A8C0EA3A,1018119,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FE-3A7F-22AC-E063-4804A8C0EA3A,887564,2026-06-19,PROXY:open-data-hedonic-OLS,false
34222872-9383-4D2B-E063-4704A8C07853,858762,2026-06-19,PROXY:open-data-hedonic-OLS,false
2131FCF5-A815-86E8-E063-4804A8C0372B,419278,2026-06-19,PROXY:open-data-hedonic-OLS,false
2859C1AC-3B67-52B4-E063-4804A8C05948,928258,2026-06-19,PROXY:open-data-hedonic-OLS,false
34222872-8CA7-4D2B-E063-4704A8C07853,862083,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FE-3A98-22AC-E063-4804A8C0EA3A,839615,2026-06-19,PROXY:open-data-hedonic-OLS,false
34222872-AC52-4D2B-E063-4704A8C07853,998967,2026-06-19,PROXY:open-data-hedonic-OLS,false
2859C1AC-3AC0-52B4-E063-4804A8C05948,399793,2026-06-19,PROXY:open-data-hedonic-OLS,false
2131FCF6-4120-86E8-E063-4804A8C0372B,947727,2026-06-19,PROXY:open-data-hedonic-OLS,false
2ACACE8D-0ED0-295E-E063-4804A8C0B0EB,1659365,2026-06-19,PROXY:open-data-hedonic-OLS,false
34222871-EBCE-4D2B-E063-4704A8C07853,437080,2026-06-19,PROXY:open-data-hedonic-OLS,false
34222871-E698-4D2B-E063-4704A8C07853,1156489,2026-06-19,PROXY:open-data-hedonic-OLS,false
38EDC0C2-9770-0F63-E063-4704A8C00424,915422,2026-06-19,PROXY:open-data-hedonic-OLS,false
2131FCF6-4162-86E8-E063-4804A8C0372B,1010711,2026-06-19,PROXY:open-data-hedonic-OLS,false
2ACACE8D-12B0-295E-E063-4804A8C0B0EB,1428459,2026-06-19,PROXY:open-data-hedonic-OLS,false
2F7F2B43-4345-E08F-E063-4804A8C05A49,998096,2026-06-19,PROXY:open-data-hedonic-OLS,false
2D4D7609-3AD6-BDF9-E063-4804A8C0672F,1246171,2026-06-19,PROXY:open-data-hedonic-OLS,false
2ACACE8D-125F-295E-E063-4804A8C0B0EB,784354,2026-06-19,PROXY:open-data-hedonic-OLS,false
2D4D7609-3EC8-BDF9-E063-4804A8C0672F,1130110,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FE-3A17-22AC-E063-4804A8C0EA3A,1265656,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FD-91A1-22AC-E063-4804A8C0EA3A,439364,2026-06-19,PROXY:open-data-hedonic-OLS,false
44F406B7-431D-1095-E063-4704A8C048D4,505185,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FE-39DA-22AC-E063-4804A8C0EA3A,770349,2026-06-19,PROXY:open-data-hedonic-OLS,false
237B17FE-3AB1-22AC-E063-4804A8C0EA3A,936719,2026-06-19,PROXY:open-data-hedonic-OLS,false
