property_key,postcode,paon,street,property_type,deed_date,price_paid,avm_estimate,captured_date,source_url,listing_visible
1EAE3DF6-2F9F-9EB1-E063-4704A8C09D02,SL6 5HB,14,OLDERSHAW MEWS,T,2024-07-11,412800,,,,
1EAE3DF6-308B-9EB1-E063-4704A8C09D02,SL6 9SD,ISIS,BERRIES ROAD,D,2024-07-11,650000,,,,
2131FCF5-B4A0-86E8-E063-4804A8C0372B,SL6 3EW,LYNTON,COX GREEN LANE,D,2024-07-11,770000,,,,
2859C1AB-8280-52B4-E063-4804A8C05948,SL6 7PP,18,GARDNER ROAD,S,2024-07-11,380000,,,,
25E9DA80-6B02-555E-E063-4704A8C066F2,SL6 8QW,46,RAY LEA CLOSE,S,2024-07-12,520000,,,,
237B17FD-A1DC-22AC-E063-4804A8C0EA3A,SL6 8AP,73,WINDRUSH WAY,T,2024-07-12,370000,,,,
1EAE3DF7-49C0-9EB1-E063-4704A8C09D02,SL6 7BT,47,CORDWALLIS ROAD,T,2024-07-12,345000,,,,
2859C1AB-8536-52B4-E063-4804A8C05948,SL6 4DG,32,CLARE ROAD,S,2024-07-12,290000,,,,
25E9DA80-6A86-555E-E063-4704A8C066F2,SL6 3QD,WOOLLEY FIRS FARM COTTAGES,CHERRY GARDEN LANE,S,2024-07-12,555000,,,,
25E9DA80-684E-555E-E063-4704A8C066F2,SL6 6SJ,33,LYNEHAM GARDENS,T,2024-07-12,435000,,,,
2131FCF5-B674-86E8-E063-4804A8C0372B,SL6 7DY,ST JAMES HOUSE,CLIVEMONT ROAD,F,2024-07-12,250000,,,,
2131FCF5-B5C2-86E8-E063-4804A8C0372B,SL6 2BH,40,BRAYBANK,F,2024-07-12,435000,,,,
2859C1AB-81CD-52B4-E063-4804A8C05948,SL6 6JG,20,COURTFIELD DRIVE,T,2024-07-12,500000,,,,
25E9DA80-68EF-555E-E063-4704A8C066F2,SL6 7QF,39,SWITCHBACK ROAD SOUTH,S,2024-07-12,565000,,,,
2859C1AB-84C0-52B4-E063-4804A8C05948,SL6 7DJ,13,AUSTRALIA AVENUE,S,2024-07-12,445000,,,,
2F7F2B42-AC77-E08F-E063-4804A8C05A49,SL6 6BW,25,COLLEGE ROAD,D,2024-07-15,765000,,,,
25E9DA80-67B1-555E-E063-4704A8C066F2,SL6 9DD,31,WESTWOOD GREEN,S,2024-07-15,765000,,,,
2ACACE8C-91F4-295E-E063-4804A8C0B0EB,SL6 3QW,JESMINE,BURCHETTS GREEN LANE,D,2024-07-15,600000,,,,
1EAE3DF6-2FEE-9EB1-E063-4704A8C09D02,SL6 4DG,28,CLARE ROAD,S,2024-07-15,575000,,,,
2131FCF5-B680-86E8-E063-4804A8C0372B,SL6 8DT,LENNOX HOUSE,RAY PARK AVENUE,F,2024-07-15,240000,,,,
3DCCB7C9-A190-5B9D-E063-4704A8C0331E,SL6 3PL,36,FARMERS WAY,F,2024-07-15,250000,,,,
25E9DA80-6BC0-555E-E063-4704A8C066F2,SL6 1SG,16,TRINITY PLACE,F,2024-07-15,495000,,,,
38EDC0C3-93D6-0F63-E063-4704A8C00424,SL6 7JH,102,NORTH TOWN ROAD,S,2024-07-15,430000,,,,
31C68071-BDFF-FEE3-E063-4804A8C04F37,SL6 7JH,102,NORTH TOWN ROAD,S,2024-07-15,430000,,,,
2859C1AB-8C99-52B4-E063-4804A8C05948,SL6 0BN,2,JUBILEE TERRACE,T,2024-07-16,1320000,,,,
237B17FD-A2BB-22AC-E063-4804A8C0EA3A,SL6 8PF,RIVERINE,GROSVENOR DRIVE,F,2024-07-16,385000,,,,
2131FCF5-B693-86E8-E063-4804A8C0372B,SL6 4PQ,APPLETREE HOUSE,ALTWOOD BAILEY,D,2024-07-16,1625000,,,,
2859C1AB-8275-52B4-E063-4804A8C05948,SL6 2DR,15,BRAY COURT,D,2024-07-17,660000,,,,
31C68071-C53C-FEE3-E063-4804A8C04F37,SL6 0FS,SPURLAND HOUSE,CORNWALL GARDENS,F,2024-07-17,345000,,,,
2131FCF5-B3E9-86E8-E063-4804A8C0372B,SL6 6SN,40,BEVERLEY GARDENS,S,2024-07-18,550000,,,,
25E9DA80-6B1A-555E-E063-4704A8C066F2,SL6 4NU,18,LEES CLOSE,D,2024-07-18,750000,,,,
2131FCF5-B6A1-86E8-E063-4804A8C0372B,SL6 9HF,LANSDOWNE,LOWER ROAD,S,2024-07-18,925000,,,,
2D4D7608-9DB6-BDF9-E063-4804A8C0672F,SL6 3QW,FERNCROFT,BURCHETTS GREEN LANE,D,2024-07-18,1057000,,,,
25E9DA80-7427-555E-E063-4704A8C066F2,SL6 0PG,11,ALVISTA AVENUE,S,2024-07-18,590000,,,,
2131FCF5-B5AF-86E8-E063-4804A8C0372B,SL6 4PN,45,ALTWOOD ROAD,S,2024-07-19,665250,,,,
31C68071-BFEA-FEE3-E063-4804A8C04F37,SL6 5JZ,59,HEADINGTON ROAD,D,2024-07-19,543250,,,,
34222871-F90B-4D2B-E063-4704A8C07853,SL6 7DF,BOWDOWN HOUSE,CLIVEMONT ROAD,F,2024-07-19,350000,,,,
2131FCF5-B5B2-86E8-E063-4804A8C0372B,SL6 8TU,CYGNET HOUSE,BOULTERS COURT,F,2024-07-19,343000,,,,
2131FCF5-B3DF-86E8-E063-4804A8C0372B,SL6 6SN,22,BEVERLEY GARDENS,T,2024-07-19,490000,,,,
38EDC0C2-A1A9-0F63-E063-4704A8C00424,SL6 8FT,17,PINTAIL WAY,T,2024-07-19,470000,,,,
38EDC0C2-A254-0F63-E063-4704A8C00424,SL6 8RD,6,BLACKAMOOR LANE,S,2024-07-19,650000,,,,
2131FCF5-B5F6-86E8-E063-4804A8C0372B,SL6 1BR,"BELL COURT, 34",BELL STREET,F,2024-07-19,235000,,,,
31C68071-BB58-FEE3-E063-4804A8C04F37,SL6 3HT,8,RYLSTONE CLOSE,D,2024-07-19,685000,,,,
2131FCF5-B373-86E8-E063-4804A8C0372B,SL6 1RU,38,FORLEASE ROAD,D,2024-07-19,635000,,,,
2859C1AC-D99B-52B4-E063-4804A8C05948,SL6 5EH,26,ALWYN ROAD,S,2024-07-19,500000,,,,
2131FCF5-B635-86E8-E063-4804A8C0372B,SL6 0XW,42,WYETH CLOSE,T,2024-07-22,517000,,,,
25E9DA80-6824-555E-E063-4704A8C066F2,SL6 9JE,4,FAIR VIEW COTTAGES,T,2024-07-22,385250,,,,
2D4D7608-A219-BDF9-E063-4804A8C0672F,SL6 7BJ,17,RISBOROUGH ROAD,T,2024-07-22,400000,,,,
2131FCF5-B4DB-86E8-E063-4804A8C0372B,SL6 4NJ,29,WEBSTER CLOSE,D,2024-07-22,565000,,,,
31C68072-E1DD-FEE3-E063-4804A8C04F37,SL6 4TA,10,ASHTON PLACE,D,2024-07-23,1375000,,,,
2131FCF5-B5D2-86E8-E063-4804A8C0372B,SL6 6GZ,12,WILLOW CLOSE,T,2024-07-24,415000,,,,
2D4D7608-9D67-BDF9-E063-4804A8C0672F,SL6 2HT,SHAFFELMOOR HOUSE,ASCOT ROAD,D,2024-07-24,1175000,,,,
2ACACE8C-9065-295E-E063-4804A8C0B0EB,SL6 6AG,49,THE CRESCENT,S,2024-07-24,748000,,,,
2131FCF5-B3FD-86E8-E063-4804A8C0372B,SL6 3XN,7,BEAUMONT CLOSE,S,2024-07-24,410000,,,,
2ACACE8C-921B-295E-E063-4804A8C0B0EB,SL6 8PH,WOODHURST NORTH,RAY MEAD ROAD,F,2024-07-24,420000,,,,
2859C1AB-878A-52B4-E063-4804A8C05948,SL6 4AN,37,FAIRACRE,T,2024-07-25,385000,,,,
25E9DA80-6CFA-555E-E063-4704A8C066F2,SL6 7HA,11,SPRING CLOSE,T,2024-07-25,485000,,,,
2859C1AB-8308-52B4-E063-4804A8C05948,SL6 6HU,210,COURTHOUSE ROAD,D,2024-07-25,963000,,,,
2859C1AB-84E1-52B4-E063-4804A8C05948,SL6 2SW,9,THE BREEZES,S,2024-07-25,590000,,,,
2131FCF5-B640-86E8-E063-4804A8C0372B,SL6 9FF,13,PAYTON GARDENS,S,2024-07-26,680000,,,,
2131FCF5-B425-86E8-E063-4804A8C0372B,SL6 7UT,40,HUNGERFORD DRIVE,S,2024-07-26,560000,,,,
36A61A94-4BAD-DEF2-E063-4704A8C046AE,SL6 8TH,23,BOULTERS COURT,S,2024-07-26,620000,,,,
2131FCF5-B9DB-86E8-E063-4804A8C0372B,SL6 0NF,156,MAYPOLE ROAD,T,2024-07-26,335000,,,,
25E9DA80-6B63-555E-E063-4704A8C066F2,SL6 8DJ,"KESTREL COURT, 4",HERON WAY,F,2024-07-26,300000,,,,
44F406B6-2128-1095-E063-4704A8C048D4,SL6 1BT,RIALTO,CANAL SIDE,F,2024-07-26,445000,,,,
2131FCF5-BC12-86E8-E063-4804A8C0372B,SL6 0FG,3,EVELYN GARDENS,S,2024-07-26,650150,,,,
2131FCF5-BB75-86E8-E063-4804A8C0372B,SL6 0LT,32,HAG HILL RISE,T,2024-07-26,416000,,,,
31C68071-BFDE-FEE3-E063-4804A8C04F37,SL6 5AJ,7,ROSELEIGH CLOSE,S,2024-07-26,390000,,,,
2859C1AB-8529-52B4-E063-4804A8C05948,SL6 0LG,4,HUNTERCOMBE LANE NORTH,D,2024-07-26,620000,,,,
2131FCF5-B5E2-86E8-E063-4804A8C0372B,SL6 5EF,9,ST PAULS GARDENS,S,2024-07-26,510000,,,,
2131FCF5-B4A5-86E8-E063-4804A8C0372B,SL6 6HZ,95,COURTHOUSE ROAD,S,2024-07-26,550000,,,,
2D4D7608-9D65-BDF9-E063-4804A8C0672F,SL6 6LN,20,SPENCERS ROAD,S,2024-07-26,663000,,,,
44F406B6-212A-1095-E063-4704A8C048D4,SL6 1BT,RIALTO,CANAL SIDE,F,2024-07-26,427500,,,,
2859C1AB-8596-52B4-E063-4804A8C05948,SL6 4ER,"THE GRANGE, 4",BOYN HILL AVENUE,F,2024-07-26,173000,,,,
2131FCF5-B77E-86E8-E063-4804A8C0372B,SL6 7QE,37,SWITCHBACK ROAD SOUTH,S,2024-07-26,570000,,,,
2131FCF6-C1AA-86E8-E063-4804A8C0372B,SL6 1LF,COOPER COURT,ST IVES ROAD,F,2024-07-26,283000,,,,
402A3A65-83FA-A7DF-E063-4804A8C0B80D,SL6 1JX,"CRESSET COURT, 73",HIGH STREET,F,2024-07-29,192500,,,,
2131FCF5-B7C6-86E8-E063-4804A8C0372B,SL6 2NL,1,THE FIELDINGS,S,2024-07-29,678000,,,,
2859C1AB-81D7-52B4-E063-4804A8C05948,SL6 6HE,254A,COURTHOUSE ROAD,S,2024-07-30,550000,,,,
2859C1AB-82A8-52B4-E063-4804A8C05948,SL6 6SU,20,BALMORAL,D,2024-07-30,620000,,,,
237B17FD-A27B-22AC-E063-4804A8C0EA3A,SL6 9HJ,OAKHOUSE,LOWER ROAD,D,2024-07-30,893000,,,,
2D4D7608-A780-BDF9-E063-4804A8C0672F,SL6 0NH,5,CAVENDISH CLOSE,F,2024-07-30,220000,,,,
2131FCF5-B5AB-86E8-E063-4804A8C0372B,SL6 7AB,BURNHAM COURT,FAIRFORD ROAD,F,2024-07-30,340000,,,,
2859C1AB-82A3-52B4-E063-4804A8C05948,SL6 4NU,29,LEES CLOSE,D,2024-07-30,1020000,,,,
2131FCF5-B38F-86E8-E063-4804A8C0372B,SL6 5EP,2,LANCASTER ROAD,S,2024-07-30,625000,,,,
2131FCF5-B9DA-86E8-E063-4804A8C0372B,SL6 0NF,158,MAYPOLE ROAD,F,2024-07-31,150000,,,,
2D4D7608-9DD3-BDF9-E063-4804A8C0672F,SL6 6BL,28,COLLEGE GLEN,T,2024-07-31,450000,,,,
2ACACE8C-91F5-295E-E063-4804A8C0B0EB,SL6 4DH,120,CLARE ROAD,S,2024-07-31,455000,,,,
2131FCF5-B62D-86E8-E063-4804A8C0372B,SL6 4FQ,"HILL VIEW COURT, 13",BHAMRA GARDENS,F,2024-07-31,284000,,,,
2131FCF5-B3AD-86E8-E063-4804A8C0372B,SL6 9JX,30,SPENCERS LANE,T,2024-07-31,680000,,,,
2131FCF5-B683-86E8-E063-4804A8C0372B,SL6 9LW,8,BROOM HILL,F,2024-07-31,340000,,,,
36A61A95-3AF6-DEF2-E063-4704A8C046AE,SL6 4BA,16,THE CROFT,T,2024-07-31,295000,,,,
2131FCF5-B505-86E8-E063-4804A8C0372B,SL6 9BX,9,HEDSOR VIEW COTTAGES,T,2024-07-31,700000,,,,
38EDC0C2-A158-0F63-E063-4704A8C00424,SL6 5DD,51,ST MARKS CRESCENT,D,2024-08-01,902500,,,,
2ACACE8C-9294-295E-E063-4804A8C0B0EB,SL6 8JL,MEAD HAZE,LOWER COOKHAM ROAD,F,2024-08-01,257000,,,,
2859C1AC-D972-52B4-E063-4804A8C05948,SL6 2LR,10,TRENCHARD ROAD,S,2024-08-01,425000,,,,
49E87C31-9516-591C-E063-4704A8C00C31,SL6 8BL,"COMPASS HOUSE, 25",MOORBRIDGE ROAD,F,2024-08-01,428250,,,,
2ACACE8C-90F2-295E-E063-4804A8C0B0EB,SL6 8LQ,ELENTONE,COURT ROAD,D,2024-08-01,2050000,,,,
3B5CE841-6CF7-EE3A-E063-4804A8C0D6F1,SL6 9SL,COOMBE COTTAGE,HIGH STREET,T,2024-08-01,865000,,,,
36A61A94-501B-DEF2-E063-4704A8C046AE,SL6 0FN,JUBILEE HOUSE,CORNWALL GARDENS,F,2024-08-01,352500,,,,
34222871-F910-4D2B-E063-4704A8C07853,SL6 7DU,AUDREY HOUSE,CLIVEMONT ROAD,F,2024-08-01,270000,,,,
38EDC0C2-A736-0F63-E063-4704A8C00424,SL6 0FS,SPURLAND HOUSE,CORNWALL GARDENS,F,2024-08-01,232500,,,,
34222871-F92B-4D2B-E063-4704A8C07853,SL6 7DF,BOWDOWN HOUSE,CLIVEMONT ROAD,F,2024-08-01,260000,,,,
25E9DA80-67F4-555E-E063-4704A8C066F2,SL6 6PF,3,PARK CORNER,S,2024-08-01,890000,,,,
2131FCF5-B5FE-86E8-E063-4804A8C0372B,SL6 1AW,BURGHLEY COURT,KINGSQUARTER,F,2024-08-01,262000,,,,
44F406B6-207D-1095-E063-4704A8C048D4,SL6 7BJ,15,RISBOROUGH ROAD,S,2024-08-01,340000,,,,
2131FCF5-B545-86E8-E063-4804A8C0372B,SL6 8NX,6,FRANCES AVENUE,D,2024-08-02,1750000,,,,
38EDC0C2-A47B-0F63-E063-4704A8C00424,SL6 0NF,114,MAYPOLE ROAD,T,2024-08-02,262000,,,,
2131FCF5-B7E5-86E8-E063-4804A8C0372B,SL6 9HQ,6,HAMFIELD COTTAGES,T,2024-08-02,542500,,,,
49E87C31-9518-591C-E063-4704A8C00C31,SL6 8BL,"COMPASS HOUSE, 25",MOORBRIDGE ROAD,F,2024-08-02,417500,,,,
2131FCF5-B45F-86E8-E063-4804A8C0372B,SL6 3DH,74,WESSEX WAY,S,2024-08-02,435000,,,,
2131FCF5-B5BC-86E8-E063-4804A8C0372B,SL6 5LE,8,EAST ARMS PLACE,T,2024-08-02,522500,,,,
31C68071-BC55-FEE3-E063-4804A8C04F37,SL6 8PD,HORTON GRANGE,RAY MEAD ROAD,F,2024-08-05,1100000,,,,
31C68071-BFD5-FEE3-E063-4804A8C04F37,SL6 9LJ,85,BROOM HILL,F,2024-08-05,300000,,,,
36A61A94-501A-DEF2-E063-4704A8C046AE,SL6 0FS,SPURLAND HOUSE,CORNWALL GARDENS,F,2024-08-05,230000,,,,
2131FCF5-B3B0-86E8-E063-4804A8C0372B,SL6 3PR,53,BARN DRIVE,D,2024-08-06,640000,,,,
2D4D7608-A1DE-BDF9-E063-4804A8C0672F,SL6 4PP,MORAR,ALTWOOD CLOSE,D,2024-08-07,1050000,,,,
38EDC0C3-9388-0F63-E063-4704A8C00424,SL6 6AB,8B,THE CRESCENT,D,2024-08-07,1100000,,,,
2131FCF5-B402-86E8-E063-4804A8C0372B,SL6 7UY,73,SHIFFORD CRESCENT,T,2024-08-07,675000,,,,
2D4D7608-9DB5-BDF9-E063-4804A8C0672F,SL6 7JJ,9,NORTH TOWN CLOSE,D,2024-08-07,610000,,,,
2D4D7608-A06E-BDF9-E063-4804A8C0672F,SL6 1BP,"ELGAR PLACE, 3 - 6",BRIDGE AVENUE,F,2024-08-08,215000,,,,
2131FCF5-B3D7-86E8-E063-4804A8C0372B,SL6 1BD,131,GREENFIELDS,T,2024-08-08,365000,,,,
2D4D7608-A21A-BDF9-E063-4804A8C0672F,SL6 6QW,CROSS ROAD COTTAGES,HENLEY ROAD,T,2024-08-08,558000,,,,
237B17FD-A12C-22AC-E063-4804A8C0EA3A,SL6 2HA,FIELD VIEW,HOLYPORT ROAD,D,2024-08-08,790000,,,,
237B17FD-A3AB-22AC-E063-4804A8C0EA3A,SL6 1FG,PARK VIEW,GRENFELL ROAD,F,2024-08-08,250000,,,,
34222871-F776-4D2B-E063-4704A8C07853,SL6 1ES,DELTA COURT,GRENFELL ROAD,F,2024-08-09,240000,,,,
2131FCF5-B38A-86E8-E063-4804A8C0372B,SL6 3PT,11,PAGET DRIVE,T,2024-08-09,495000,,,,
2ACACE8C-90C1-295E-E063-4804A8C0B0EB,SL6 4RH,17,HEVER CLOSE,F,2024-08-09,310000,,,,
38EDC0C2-A737-0F63-E063-4704A8C00424,SL6 0FS,SPURLAND HOUSE,CORNWALL GARDENS,F,2024-08-09,242500,,,,
237B17FD-A35D-22AC-E063-4804A8C0EA3A,SL6 2PD,8,STEWART CLOSE,D,2024-08-09,590000,,,,
2131FCF5-B50F-86E8-E063-4804A8C0372B,SL6 2PB,2,FIFIELD WAY COTTAGES,S,2024-08-09,615000,,,,
2131FCF5-B7E2-86E8-E063-4804A8C0372B,SL6 4AN,25,FAIRACRE,T,2024-08-09,435000,,,,
2131FCF5-B3B2-86E8-E063-4804A8C0372B,SL6 5AQ,62,HIGHWAY AVENUE,S,2024-08-09,480000,,,,
2ACACE8C-9040-295E-E063-4804A8C0B0EB,SL6 4PP,THE GARTH,ALTWOOD CLOSE,D,2024-08-09,1230000,,,,
237B17FD-A43C-22AC-E063-4804A8C0EA3A,SL6 4RH,11,HEVER CLOSE,F,2024-08-09,350000,,,,
2F7F2B43-C1D7-E08F-E063-4804A8C05A49,SL6 7DF,BOWDOWN HOUSE,CLIVEMONT ROAD,F,2024-08-09,350000,,,,
2131FCF5-B5ED-86E8-E063-4804A8C0372B,SL6 5AP,39,BIRDWOOD ROAD,D,2024-08-09,885000,,,,
2131FCF5-B5F9-86E8-E063-4804A8C0372B,SL6 2DA,"CHERRY TREE HOUSE, 3A",HASTING CLOSE,S,2024-08-09,817500,,,,
49E87C31-9517-591C-E063-4704A8C00C31,SL6 8BL,"COMPASS HOUSE, 25",MOORBRIDGE ROAD,F,2024-08-09,306200,,,,
2131FCF5-B5BB-86E8-E063-4804A8C0372B,SL6 7HT,60,COOKHAM ROAD,D,2024-08-09,645000,,,,
2ACACE8C-916A-295E-E063-4804A8C0B0EB,SL6 4QU,12,WOOTTON WAY,D,2024-08-09,642000,,,,
38EDC0C2-A0FA-0F63-E063-4704A8C00424,SL6 7BJ,1,RISBOROUGH ROAD,S,2024-08-12,395000,,,,
2ACACE8C-9077-295E-E063-4804A8C0B0EB,SL6 6JX,1,BELMONT PARK AVENUE,D,2024-08-12,835000,,,,
237B17FD-A7C7-22AC-E063-4804A8C0EA3A,SL6 0NF,178,MAYPOLE ROAD,F,2024-08-12,105000,,,,
3B5CE841-7022-EE3A-E063-4804A8C0D6F1,SL6 7DU,AUDREY HOUSE,CLIVEMONT ROAD,F,2024-08-12,258000,,,,
2131FCF5-B7A1-86E8-E063-4804A8C0372B,SL6 4JP,5,CASTLE HILL TERRACE,D,2024-08-13,2400000,,,,
237B17FD-AB7D-22AC-E063-4804A8C0EA3A,SL6 0PE,580,BATH ROAD,S,2024-08-13,474000,,,,
237B17FD-A3ED-22AC-E063-4804A8C0EA3A,SL6 3AA,OAKLEY HOUSE,OCKWELLS ROAD,D,2024-08-15,1100000,,,,
31C68071-BB27-FEE3-E063-4804A8C04F37,SL6 7QP,83,CANNON COURT ROAD,D,2024-08-15,750000,,,,
2131FCF5-B3F7-86E8-E063-4804A8C0372B,SL6 7SG,15,QUEENSWAY,S,2024-08-15,435000,,,,
237B17FD-A232-22AC-E063-4804A8C0EA3A,SL6 4LZ,19,TALBOTS DRIVE,D,2024-08-15,880000,,,,
2859C1AB-8C7E-52B4-E063-4804A8C05948,SL6 0BN,3,MILL VIEW TERRACE,T,2024-08-15,475000,,,,
2131FCF5-B5B6-86E8-E063-4804A8C0372B,SL6 4RW,14,WENTWORTH CRESCENT,T,2024-08-15,415000,,,,
38EDC0C2-A743-0F63-E063-4704A8C00424,SL6 0FQ,LAMBOURNE HOUSE,CORNWALL GARDENS,F,2024-08-15,360000,,,,
25E9DA80-6AB7-555E-E063-4704A8C066F2,SL6 2QA,ARAGON COURT,SHOPPENHANGERS ROAD,F,2024-08-15,426000,,,,
2131FCF5-B39E-86E8-E063-4804A8C0372B,SL6 4EL,NYSTAD,BOYN VALLEY ROAD,S,2024-08-15,315000,,,,
2131FCF5-B685-86E8-E063-4804A8C0372B,SL6 7DY,ST JAMES HOUSE,CLIVEMONT ROAD,F,2024-08-16,202000,,,,
49E87C31-9515-591C-E063-4704A8C00C31,SL6 8BQ,"COTE HOUSE, 43",MOORBRIDGE ROAD,F,2024-08-16,288910,,,,
2D4D7608-9D94-BDF9-E063-4804A8C0672F,SL6 9PG,HILL LODGE,CHURCH ROAD,D,2024-08-16,2000000,,,,
34222871-F94E-4D2B-E063-4704A8C07853,SL6 6JL,21,BELMONT ROAD,D,2024-08-16,1062500,,,,
36A61A94-4948-DEF2-E063-4704A8C046AE,SL6 3NA,42,HEYNES GREEN,D,2024-08-16,591500,,,,
237B17FD-A968-22AC-E063-4804A8C0EA3A,SL6 0PL,"CHILTON COURT, 574",BATH ROAD,F,2024-08-16,240000,,,,
2ACACE8C-9445-295E-E063-4804A8C0B0EB,SL6 6DD,12,CASTLE COURT,T,2024-08-16,399000,,,,
2D4D7608-9D8E-BDF9-E063-4804A8C0672F,SL6 3DS,6,REPTON CLOSE,F,2024-08-16,500000,,,,
4777E0AE-56A1-5D59-E063-4804A8C09F8E,SL6 8FF,"LEA HOUSE, 1",KIDWELLS CLOSE,F,2024-08-16,288000,,,,
25E9DA80-69C0-555E-E063-4704A8C066F2,SL6 6ES,63,STONEFIELD PARK,F,2024-08-16,275000,,,,
237B17FD-A179-22AC-E063-4804A8C0EA3A,SL6 6SP,5,BROMPTON DRIVE,D,2024-08-16,560000,,,,
3B5CE841-7087-EE3A-E063-4804A8C0D6F1,SL6 2JH,BRIARFIELD,STUD GREEN,D,2024-08-16,1200000,,,,
237B17FD-A2DE-22AC-E063-4804A8C0EA3A,SL6 6ET,27,HEDINGHAM MEWS,F,2024-08-16,257000,,,,
38EDC0C2-A2A0-0F63-E063-4704A8C00424,SL6 7DU,AUDREY HOUSE,CLIVEMONT ROAD,F,2024-08-16,245000,,,,
237B17FD-A230-22AC-E063-4804A8C0EA3A,SL6 5LZ,64,SHEPHERDS CLOSE,T,2024-08-19,434000,,,,
36A61A94-494F-DEF2-E063-4704A8C046AE,SL6 8QX,KENILWORTH,RAY PARK ROAD,D,2024-08-19,1010000,,,,
2131FCF5-B394-86E8-E063-4804A8C0372B,SL6 5DB,28,ST MARKS CRESCENT,D,2024-08-19,690000,,,,
2131FCF5-B44C-86E8-E063-4804A8C0372B,SL6 7SS,26,WHURLEY WAY,S,2024-08-19,417000,,,,
2131FCF5-B50C-86E8-E063-4804A8C0372B,SL6 1PQ,SHERINGHAM COURT,EAST ROAD,F,2024-08-19,160000,,,,
3DCCB7C9-A19B-5B9D-E063-4704A8C0331E,SL6 6HR,20,LANGTON CLOSE,F,2024-08-19,295000,,,,
2131FCF5-B7E4-86E8-E063-4804A8C0372B,SL6 9HW,MARITA,LOWER ROAD,T,2024-08-19,500000,,,,
237B17FD-A1F1-22AC-E063-4804A8C0EA3A,SL6 6BL,48,COLLEGE GLEN,S,2024-08-19,475000,,,,
2ACACE8C-9405-295E-E063-4804A8C0B0EB,SL6 6JS,10,BELMONT PARK AVENUE,D,2024-08-19,920000,,,,
2D4D7608-A1F9-BDF9-E063-4804A8C0672F,SL6 9LA,142,WHYTELADYES LANE,S,2024-08-19,1125000,,,,
3B5CE841-74EA-EE3A-E063-4804A8C0D6F1,SL6 0FQ,LAMBOURNE HOUSE,CORNWALL GARDENS,F,2024-08-19,254000,,,,
2ACACE8C-9322-295E-E063-4804A8C0B0EB,SL6 8FH,"REGATTA PLACE, 55",KINGFISHER DRIVE,F,2024-08-19,285000,,,,
237B17FD-A57F-22AC-E063-4804A8C0EA3A,SL6 1HG,60,GRENFELL ROAD,S,2024-08-20,480000,,,,
237B17FD-A5B7-22AC-E063-4804A8C0EA3A,SL6 4LF,3,MARLBOROUGH ROAD,T,2024-08-20,375000,,,,
38EDC0C2-A29D-0F63-E063-4704A8C00424,SL6 7DF,BOWDOWN HOUSE,CLIVEMONT ROAD,F,2024-08-21,270000,,,,
2F7F2B42-AF07-E08F-E063-4804A8C05A49,SL6 1UD,22,FORLEASE DRIVE,S,2024-08-21,590000,,,,
2131FCF5-B507-86E8-E063-4804A8C0372B,SL6 2LS,5,REEVE ROAD,T,2024-08-21,448000,,,,
237B17FD-A5A5-22AC-E063-4804A8C0EA3A,SL6 3NL,17,WILLANT CLOSE,S,2024-08-21,515000,,,,
2F7F2B42-B42D-E08F-E063-4804A8C05A49,SL6 0FS,SPURLAND HOUSE,CORNWALL GARDENS,F,2024-08-22,337500,,,,
3B5CE841-6FE1-EE3A-E063-4804A8C0D6F1,SL6 6QS,POND COTTAGES,BURCHETTS GREEN ROAD,S,2024-08-22,555000,,,,
2131FCF5-B3AF-86E8-E063-4804A8C0372B,SL6 8QB,11,AUCKLAND CLOSE,D,2024-08-22,625000,,,,
237B17FD-A224-22AC-E063-4804A8C0EA3A,SL6 3UT,45,LOOSEN DRIVE,D,2024-08-22,670000,,,,
237B17FD-A368-22AC-E063-4804A8C0EA3A,SL6 8DB,4,BARBICUS COURT,F,2024-08-22,325000,,,,
2131FCF5-B7EB-86E8-E063-4804A8C0372B,SL6 1PA,43,HIGH TOWN ROAD,D,2024-08-22,927000,,,,
237B17FD-A1CC-22AC-E063-4804A8C0EA3A,SL6 6DX,19,PORTLOCK ROAD,T,2024-08-23,650000,,,,
237B17FD-A46B-22AC-E063-4804A8C0EA3A,SL6 1BF,"MEADOW HOUSE, 1",KINGSTON CLOSE,F,2024-08-23,333000,,,,
44F406B6-212D-1095-E063-4704A8C048D4,SL6 4FW,MAIDEN HOUSE,VANWALL ROAD,F,2024-08-23,245000,,,,
237B17FD-A9D3-22AC-E063-4804A8C0EA3A,SL6 0DH,WILLOWCROFT,YE MEADS,D,2024-08-23,735000,,,,
237B17FD-A2F0-22AC-E063-4804A8C0EA3A,SL6 7NB,CALDER COURT,GRINGER HILL,F,2024-08-23,307500,,,,
49E87C31-9519-591C-E063-4704A8C00C31,SL6 8BL,"COMPASS HOUSE, 25",MOORBRIDGE ROAD,F,2024-08-23,290700,,,,
2F7F2B42-ACC7-E08F-E063-4804A8C05A49,SL6 8ST,22,RAY MILL ROAD EAST,D,2024-08-23,1250000,,,,
2D4D7608-9D59-BDF9-E063-4804A8C0672F,SL6 3PY,17,WELBY CLOSE,T,2024-08-23,500000,,,,
38EDC0C2-A74A-0F63-E063-4704A8C00424,SL6 0FQ,LAMBOURNE HOUSE,CORNWALL GARDENS,F,2024-08-25,255000,,,,
237B17FD-A35B-22AC-E063-4804A8C0EA3A,SL6 5DY,2B,EDITH ROAD,S,2024-08-27,930000,,,,
