unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,paon,street,transaction_category
2D4D7608-9EF5-BDF9-E063-4804A8C0672F,175000,2024-07-08,SL6 2PR,F,,F,12,CRESCENT DALE,A
25E9DA80-71FE-555E-E063-4704A8C066F2,545000,2024-07-08,SL6 0FF,T,,F,4,LANGTON GREEN,A
1EAE3DF6-352E-9EB1-E063-4704A8C09D02,230000,2024-07-08,SL6 0NF,S,,F,206,MAYPOLE ROAD,A
2859C1AB-84CF-52B4-E063-4804A8C05948,240000,2024-07-10,SL6 8TU,F,,F,CYGNET HOUSE,BOULTERS COURT,A
31C68071-BE9E-FEE3-E063-4804A8C04F37,205000,2024-07-11,SL6 5DA,F,,F,13B,ST MARKS CRESCENT,A
1EAE3DF6-2F9F-9EB1-E063-4704A8C09D02,412800,2024-07-11,SL6 5HB,T,,F,14,OLDERSHAW MEWS,A
1EAE3DF6-308B-9EB1-E063-4704A8C09D02,650000,2024-07-11,SL6 9SD,D,,F,ISIS,BERRIES ROAD,A
2131FCF5-B4A0-86E8-E063-4804A8C0372B,770000,2024-07-11,SL6 3EW,D,,F,LYNTON,COX GREEN LANE,A
2859C1AB-8280-52B4-E063-4804A8C05948,380000,2024-07-11,SL6 7PP,S,,F,18,GARDNER ROAD,A
25E9DA80-6B02-555E-E063-4704A8C066F2,520000,2024-07-12,SL6 8QW,S,,F,46,RAY LEA CLOSE,A
237B17FD-A1DC-22AC-E063-4804A8C0EA3A,370000,2024-07-12,SL6 8AP,T,,F,73,WINDRUSH WAY,A
1EAE3DF7-49C0-9EB1-E063-4704A8C09D02,345000,2024-07-12,SL6 7BT,T,,F,47,CORDWALLIS ROAD,B
2859C1AB-8536-52B4-E063-4804A8C05948,290000,2024-07-12,SL6 4DG,S,,F,32,CLARE ROAD,A
25E9DA80-6A86-555E-E063-4704A8C066F2,555000,2024-07-12,SL6 3QD,S,,F,WOOLLEY FIRS FARM COTTAGES,CHERRY GARDEN LANE,A
25E9DA80-684E-555E-E063-4704A8C066F2,435000,2024-07-12,SL6 6SJ,T,,F,33,LYNEHAM GARDENS,A
2131FCF5-B674-86E8-E063-4804A8C0372B,250000,2024-07-12,SL6 7DY,F,,F,ST JAMES HOUSE,CLIVEMONT ROAD,A
2131FCF5-B5C2-86E8-E063-4804A8C0372B,435000,2024-07-12,SL6 2BH,F,,F,40,BRAYBANK,A
2859C1AB-81CD-52B4-E063-4804A8C05948,500000,2024-07-12,SL6 6JG,T,,F,20,COURTFIELD DRIVE,A
25E9DA80-68EF-555E-E063-4704A8C066F2,565000,2024-07-12,SL6 7QF,S,,F,39,SWITCHBACK ROAD SOUTH,A
2859C1AB-84C0-52B4-E063-4804A8C05948,445000,2024-07-12,SL6 7DJ,S,,F,13,AUSTRALIA AVENUE,A
2F7F2B42-AC77-E08F-E063-4804A8C05A49,765000,2024-07-15,SL6 6BW,D,,F,25,COLLEGE ROAD,A
25E9DA80-67B1-555E-E063-4704A8C066F2,765000,2024-07-15,SL6 9DD,S,,F,31,WESTWOOD GREEN,A
2ACACE8C-91F4-295E-E063-4804A8C0B0EB,600000,2024-07-15,SL6 3QW,D,,F,JESMINE,BURCHETTS GREEN LANE,A
1EAE3DF6-2FEE-9EB1-E063-4704A8C09D02,575000,2024-07-15,SL6 4DG,S,,F,28,CLARE ROAD,A
2131FCF5-B680-86E8-E063-4804A8C0372B,240000,2024-07-15,SL6 8DT,F,,F,LENNOX HOUSE,RAY PARK AVENUE,A
3DCCB7C9-A190-5B9D-E063-4704A8C0331E,250000,2024-07-15,SL6 3PL,F,,F,36,FARMERS WAY,A
25E9DA80-6BC0-555E-E063-4704A8C066F2,495000,2024-07-15,SL6 1SG,F,,F,16,TRINITY PLACE,A
38EDC0C3-93D6-0F63-E063-4704A8C00424,430000,2024-07-15,SL6 7JH,S,,F,102,NORTH TOWN ROAD,B
31C68071-BDFF-FEE3-E063-4804A8C04F37,430000,2024-07-15,SL6 7JH,S,,F,102,NORTH TOWN ROAD,A
2859C1AB-8C99-52B4-E063-4804A8C05948,1320000,2024-07-16,SL6 0BN,T,,F,2,JUBILEE TERRACE,A
237B17FD-A2BB-22AC-E063-4804A8C0EA3A,385000,2024-07-16,SL6 8PF,F,,F,RIVERINE,GROSVENOR DRIVE,A
2131FCF5-B693-86E8-E063-4804A8C0372B,1625000,2024-07-16,SL6 4PQ,D,,F,APPLETREE HOUSE,ALTWOOD BAILEY,A
2859C1AB-8275-52B4-E063-4804A8C05948,660000,2024-07-17,SL6 2DR,D,,F,15,BRAY COURT,A
31C68071-C53C-FEE3-E063-4804A8C04F37,345000,2024-07-17,SL6 0FS,F,,F,SPURLAND HOUSE,CORNWALL GARDENS,A
2131FCF5-B3E9-86E8-E063-4804A8C0372B,550000,2024-07-18,SL6 6SN,S,,F,40,BEVERLEY GARDENS,A
25E9DA80-6B1A-555E-E063-4704A8C066F2,750000,2024-07-18,SL6 4NU,D,,F,18,LEES CLOSE,A
2ACACE8D-7DCA-295E-E063-4804A8C0B0EB,490000,2024-07-18,SL6 9TH,O,,F,GRANGE FARM LODGE,GRANGE ROAD,B
2131FCF5-B6A1-86E8-E063-4804A8C0372B,925000,2024-07-18,SL6 9HF,S,,F,LANSDOWNE,LOWER ROAD,A
2D4D7608-9DB6-BDF9-E063-4804A8C0672F,1057000,2024-07-18,SL6 3QW,D,,F,FERNCROFT,BURCHETTS GREEN LANE,A
25E9DA80-7427-555E-E063-4704A8C066F2,590000,2024-07-18,SL6 0PG,S,,F,11,ALVISTA AVENUE,A
2ACACE8D-7D8D-295E-E063-4804A8C0B0EB,2610000,2024-07-18,SL6 9TH,O,,F,GRANGE FARM,GRANGE ROAD,B
2131FCF5-B5AF-86E8-E063-4804A8C0372B,665250,2024-07-19,SL6 4PN,S,,F,45,ALTWOOD ROAD,A
31C68071-BFEA-FEE3-E063-4804A8C04F37,543250,2024-07-19,SL6 5JZ,D,,F,59,HEADINGTON ROAD,A
34222871-F90B-4D2B-E063-4704A8C07853,350000,2024-07-19,SL6 7DF,F,,F,BOWDOWN HOUSE,CLIVEMONT ROAD,A
2131FCF5-B5B2-86E8-E063-4804A8C0372B,343000,2024-07-19,SL6 8TU,F,,F,CYGNET HOUSE,BOULTERS COURT,A
2131FCF5-B3DF-86E8-E063-4804A8C0372B,490000,2024-07-19,SL6 6SN,T,,F,22,BEVERLEY GARDENS,A
38EDC0C2-A1A9-0F63-E063-4704A8C00424,470000,2024-07-19,SL6 8FT,T,,F,17,PINTAIL WAY,A
38EDC0C2-A254-0F63-E063-4704A8C00424,650000,2024-07-19,SL6 8RD,S,,F,6,BLACKAMOOR LANE,A
2131FCF5-B5F6-86E8-E063-4804A8C0372B,235000,2024-07-19,SL6 1BR,F,,F,"BELL COURT, 34",BELL STREET,A
31C68071-BB58-FEE3-E063-4804A8C04F37,685000,2024-07-19,SL6 3HT,D,,F,8,RYLSTONE CLOSE,A
2131FCF5-B373-86E8-E063-4804A8C0372B,635000,2024-07-19,SL6 1RU,D,,F,38,FORLEASE ROAD,A
2859C1AC-D99B-52B4-E063-4804A8C05948,500000,2024-07-19,SL6 5EH,S,,F,26,ALWYN ROAD,B
2131FCF5-B635-86E8-E063-4804A8C0372B,517000,2024-07-22,SL6 0XW,T,,F,42,WYETH CLOSE,A
25E9DA80-6824-555E-E063-4704A8C066F2,385250,2024-07-22,SL6 9JE,T,,F,4,FAIR VIEW COTTAGES,A
2D4D7608-A219-BDF9-E063-4804A8C0672F,400000,2024-07-22,SL6 7BJ,T,,F,17,RISBOROUGH ROAD,A
2131FCF5-B4DB-86E8-E063-4804A8C0372B,565000,2024-07-22,SL6 4NJ,D,,F,29,WEBSTER CLOSE,A
31C68072-E1DD-FEE3-E063-4804A8C04F37,1375000,2024-07-23,SL6 4TA,D,,F,10,ASHTON PLACE,B
2131FCF5-B5D2-86E8-E063-4804A8C0372B,415000,2024-07-24,SL6 6GZ,T,,F,12,WILLOW CLOSE,A
2D4D7608-9D67-BDF9-E063-4804A8C0672F,1175000,2024-07-24,SL6 2HT,D,,F,SHAFFELMOOR HOUSE,ASCOT ROAD,A
2ACACE8C-9065-295E-E063-4804A8C0B0EB,748000,2024-07-24,SL6 6AG,S,,F,49,THE CRESCENT,A
2131FCF5-B3FD-86E8-E063-4804A8C0372B,410000,2024-07-24,SL6 3XN,S,,F,7,BEAUMONT CLOSE,A
2ACACE8C-921B-295E-E063-4804A8C0B0EB,420000,2024-07-24,SL6 8PH,F,,F,WOODHURST NORTH,RAY MEAD ROAD,A
2859C1AB-878A-52B4-E063-4804A8C05948,385000,2024-07-25,SL6 4AN,T,,F,37,FAIRACRE,A
25E9DA80-6CFA-555E-E063-4704A8C066F2,485000,2024-07-25,SL6 7HA,T,,F,11,SPRING CLOSE,A
2859C1AB-8308-52B4-E063-4804A8C05948,963000,2024-07-25,SL6 6HU,D,,F,210,COURTHOUSE ROAD,A
2859C1AB-84E1-52B4-E063-4804A8C05948,590000,2024-07-25,SL6 2SW,S,,F,9,THE BREEZES,A
2131FCF5-B640-86E8-E063-4804A8C0372B,680000,2024-07-26,SL6 9FF,S,,F,13,PAYTON GARDENS,A
2131FCF5-B425-86E8-E063-4804A8C0372B,560000,2024-07-26,SL6 7UT,S,,F,40,HUNGERFORD DRIVE,A
36A61A94-4BAD-DEF2-E063-4704A8C046AE,620000,2024-07-26,SL6 8TH,S,,F,23,BOULTERS COURT,A
2131FCF5-B9DB-86E8-E063-4804A8C0372B,335000,2024-07-26,SL6 0NF,T,,F,156,MAYPOLE ROAD,A
25E9DA80-6B63-555E-E063-4704A8C066F2,300000,2024-07-26,SL6 8DJ,F,,F,"KESTREL COURT, 4",HERON WAY,A
44F406B6-2128-1095-E063-4704A8C048D4,445000,2024-07-26,SL6 1BT,F,,F,RIALTO,CANAL SIDE,A
2131FCF5-BC12-86E8-E063-4804A8C0372B,650150,2024-07-26,SL6 0FG,S,,F,3,EVELYN GARDENS,A
2131FCF5-BB75-86E8-E063-4804A8C0372B,416000,2024-07-26,SL6 0LT,T,,F,32,HAG HILL RISE,A
31C68071-BFDE-FEE3-E063-4804A8C04F37,390000,2024-07-26,SL6 5AJ,S,,F,7,ROSELEIGH CLOSE,A
2859C1AB-8529-52B4-E063-4804A8C05948,620000,2024-07-26,SL6 0LG,D,,F,4,HUNTERCOMBE LANE NORTH,A
2131FCF5-B5E2-86E8-E063-4804A8C0372B,510000,2024-07-26,SL6 5EF,S,,F,9,ST PAULS GARDENS,A
2131FCF5-B4A5-86E8-E063-4804A8C0372B,550000,2024-07-26,SL6 6HZ,S,,F,95,COURTHOUSE ROAD,A
2D4D7608-9D65-BDF9-E063-4804A8C0672F,663000,2024-07-26,SL6 6LN,S,,F,20,SPENCERS ROAD,A
44F406B6-212A-1095-E063-4704A8C048D4,427500,2024-07-26,SL6 1BT,F,,F,RIALTO,CANAL SIDE,A
2859C1AB-8596-52B4-E063-4804A8C05948,173000,2024-07-26,SL6 4ER,F,,F,"THE GRANGE, 4",BOYN HILL AVENUE,A
2131FCF5-B77E-86E8-E063-4804A8C0372B,570000,2024-07-26,SL6 7QE,S,,F,37,SWITCHBACK ROAD SOUTH,A
2131FCF6-C1AA-86E8-E063-4804A8C0372B,283000,2024-07-26,SL6 1LF,F,,F,COOPER COURT,ST IVES ROAD,B
402A3A65-83FA-A7DF-E063-4804A8C0B80D,192500,2024-07-29,SL6 1JX,F,,F,"CRESSET COURT, 73",HIGH STREET,A
2131FCF5-B7C6-86E8-E063-4804A8C0372B,678000,2024-07-29,SL6 2NL,S,,F,1,THE FIELDINGS,A
2859C1AB-81D7-52B4-E063-4804A8C05948,550000,2024-07-30,SL6 6HE,S,,F,254A,COURTHOUSE ROAD,A
2859C1AB-82A8-52B4-E063-4804A8C05948,620000,2024-07-30,SL6 6SU,D,,F,20,BALMORAL,A
237B17FD-A27B-22AC-E063-4804A8C0EA3A,893000,2024-07-30,SL6 9HJ,D,,F,OAKHOUSE,LOWER ROAD,A
2D4D7608-A780-BDF9-E063-4804A8C0672F,220000,2024-07-30,SL6 0NH,F,,F,5,CAVENDISH CLOSE,A
2131FCF5-B5AB-86E8-E063-4804A8C0372B,340000,2024-07-30,SL6 7AB,F,,F,BURNHAM COURT,FAIRFORD ROAD,A
2859C1AB-82A3-52B4-E063-4804A8C05948,1020000,2024-07-30,SL6 4NU,D,,F,29,LEES CLOSE,A
2131FCF5-B38F-86E8-E063-4804A8C0372B,625000,2024-07-30,SL6 5EP,S,,F,2,LANCASTER ROAD,A
2131FCF5-B9DA-86E8-E063-4804A8C0372B,150000,2024-07-31,SL6 0NF,F,,F,158,MAYPOLE ROAD,A
2D4D7608-9DD3-BDF9-E063-4804A8C0672F,450000,2024-07-31,SL6 6BL,T,,F,28,COLLEGE GLEN,A
2ACACE8C-91F5-295E-E063-4804A8C0B0EB,455000,2024-07-31,SL6 4DH,S,,F,120,CLARE ROAD,A
2131FCF5-B62D-86E8-E063-4804A8C0372B,284000,2024-07-31,SL6 4FQ,F,,F,"HILL VIEW COURT, 13",BHAMRA GARDENS,A
2131FCF5-B3AD-86E8-E063-4804A8C0372B,680000,2024-07-31,SL6 9JX,T,,F,30,SPENCERS LANE,A
2131FCF5-B683-86E8-E063-4804A8C0372B,340000,2024-07-31,SL6 9LW,F,,F,8,BROOM HILL,A
36A61A95-3AF6-DEF2-E063-4704A8C046AE,295000,2024-07-31,SL6 4BA,T,,F,16,THE CROFT,B
2131FCF5-B505-86E8-E063-4804A8C0372B,700000,2024-07-31,SL6 9BX,T,,F,9,HEDSOR VIEW COTTAGES,A
38EDC0C2-A158-0F63-E063-4704A8C00424,902500,2024-08-01,SL6 5DD,D,,F,51,ST MARKS CRESCENT,A
2ACACE8C-9294-295E-E063-4804A8C0B0EB,257000,2024-08-01,SL6 8JL,F,,F,MEAD HAZE,LOWER COOKHAM ROAD,A
2859C1AC-D972-52B4-E063-4804A8C05948,425000,2024-08-01,SL6 2LR,S,,F,10,TRENCHARD ROAD,B
49E87C31-9516-591C-E063-4704A8C00C31,428250,2024-08-01,SL6 8BL,F,,F,"COMPASS HOUSE, 25",MOORBRIDGE ROAD,A
2ACACE8C-90F2-295E-E063-4804A8C0B0EB,2050000,2024-08-01,SL6 8LQ,D,,F,ELENTONE,COURT ROAD,A
3B5CE841-6CF7-EE3A-E063-4804A8C0D6F1,865000,2024-08-01,SL6 9SL,T,,F,COOMBE COTTAGE,HIGH STREET,A
36A61A94-501B-DEF2-E063-4704A8C046AE,352500,2024-08-01,SL6 0FN,F,,F,JUBILEE HOUSE,CORNWALL GARDENS,A
34222871-F910-4D2B-E063-4704A8C07853,270000,2024-08-01,SL6 7DU,F,,F,AUDREY HOUSE,CLIVEMONT ROAD,A
38EDC0C2-A736-0F63-E063-4704A8C00424,232500,2024-08-01,SL6 0FS,F,,F,SPURLAND HOUSE,CORNWALL GARDENS,A
34222871-F92B-4D2B-E063-4704A8C07853,260000,2024-08-01,SL6 7DF,F,,F,BOWDOWN HOUSE,CLIVEMONT ROAD,A
25E9DA80-67F4-555E-E063-4704A8C066F2,890000,2024-08-01,SL6 6PF,S,,F,3,PARK CORNER,A
2131FCF5-B5FE-86E8-E063-4804A8C0372B,262000,2024-08-01,SL6 1AW,F,,F,BURGHLEY COURT,KINGSQUARTER,A
44F406B6-207D-1095-E063-4704A8C048D4,340000,2024-08-01,SL6 7BJ,S,,F,15,RISBOROUGH ROAD,A
2131FCF5-B545-86E8-E063-4804A8C0372B,1750000,2024-08-02,SL6 8NX,D,,F,6,FRANCES AVENUE,A
38EDC0C2-A47B-0F63-E063-4704A8C00424,262000,2024-08-02,SL6 0NF,T,,F,114,MAYPOLE ROAD,A
2131FCF5-B7E5-86E8-E063-4804A8C0372B,542500,2024-08-02,SL6 9HQ,T,,F,6,HAMFIELD COTTAGES,A
49E87C31-9518-591C-E063-4704A8C00C31,417500,2024-08-02,SL6 8BL,F,,F,"COMPASS HOUSE, 25",MOORBRIDGE ROAD,A
2131FCF5-B45F-86E8-E063-4804A8C0372B,435000,2024-08-02,SL6 3DH,S,,F,74,WESSEX WAY,A
2131FCF5-B5BC-86E8-E063-4804A8C0372B,522500,2024-08-02,SL6 5LE,T,,F,8,EAST ARMS PLACE,A
31C68071-BC55-FEE3-E063-4804A8C04F37,1100000,2024-08-05,SL6 8PD,F,,F,HORTON GRANGE,RAY MEAD ROAD,A
31C68071-BFD5-FEE3-E063-4804A8C04F37,300000,2024-08-05,SL6 9LJ,F,,F,85,BROOM HILL,A
34222873-1188-4D2B-E063-4704A8C07853,900000,2024-08-05,SL6 1RX,O,,F,35,FORLEASE ROAD,B
36A61A94-501A-DEF2-E063-4704A8C046AE,230000,2024-08-05,SL6 0FS,F,,F,SPURLAND HOUSE,CORNWALL GARDENS,A
2131FCF5-B3B0-86E8-E063-4804A8C0372B,640000,2024-08-06,SL6 3PR,D,,F,53,BARN DRIVE,A
2D4D7608-A1DE-BDF9-E063-4804A8C0672F,1050000,2024-08-07,SL6 4PP,D,,F,MORAR,ALTWOOD CLOSE,A
38EDC0C3-9388-0F63-E063-4704A8C00424,1100000,2024-08-07,SL6 6AB,D,,F,8B,THE CRESCENT,B
2131FCF5-B402-86E8-E063-4804A8C0372B,675000,2024-08-07,SL6 7UY,T,,F,73,SHIFFORD CRESCENT,A
2D4D7608-9DB5-BDF9-E063-4804A8C0672F,610000,2024-08-07,SL6 7JJ,D,,F,9,NORTH TOWN CLOSE,A
2D4D7608-A06E-BDF9-E063-4804A8C0672F,215000,2024-08-08,SL6 1BP,F,,F,"ELGAR PLACE, 3 - 6",BRIDGE AVENUE,A
2131FCF5-B3D7-86E8-E063-4804A8C0372B,365000,2024-08-08,SL6 1BD,T,,F,131,GREENFIELDS,A
49E87C32-BA3B-591C-E063-4704A8C00C31,5645000,2024-08-08,SL6 1AF,O,,F,THE PLACE,BRIDGE AVENUE,B
2D4D7608-A21A-BDF9-E063-4804A8C0672F,558000,2024-08-08,SL6 6QW,T,,F,CROSS ROAD COTTAGES,HENLEY ROAD,A
237B17FD-A12C-22AC-E063-4804A8C0EA3A,790000,2024-08-08,SL6 2HA,D,,F,FIELD VIEW,HOLYPORT ROAD,A
237B17FD-A3AB-22AC-E063-4804A8C0EA3A,250000,2024-08-08,SL6 1FG,F,,F,PARK VIEW,GRENFELL ROAD,A
34222871-F776-4D2B-E063-4704A8C07853,240000,2024-08-09,SL6 1ES,F,,F,DELTA COURT,GRENFELL ROAD,A
2131FCF5-B38A-86E8-E063-4804A8C0372B,495000,2024-08-09,SL6 3PT,T,,F,11,PAGET DRIVE,A
2ACACE8C-90C1-295E-E063-4804A8C0B0EB,310000,2024-08-09,SL6 4RH,F,,F,17,HEVER CLOSE,A
38EDC0C2-A737-0F63-E063-4704A8C00424,242500,2024-08-09,SL6 0FS,F,,F,SPURLAND HOUSE,CORNWALL GARDENS,A
237B17FD-A35D-22AC-E063-4804A8C0EA3A,590000,2024-08-09,SL6 2PD,D,,F,8,STEWART CLOSE,A
2131FCF5-B50F-86E8-E063-4804A8C0372B,615000,2024-08-09,SL6 2PB,S,,F,2,FIFIELD WAY COTTAGES,A
2131FCF5-B7E2-86E8-E063-4804A8C0372B,435000,2024-08-09,SL6 4AN,T,,F,25,FAIRACRE,A
2131FCF5-B3B2-86E8-E063-4804A8C0372B,480000,2024-08-09,SL6 5AQ,S,,F,62,HIGHWAY AVENUE,A
2ACACE8C-9040-295E-E063-4804A8C0B0EB,1230000,2024-08-09,SL6 4PP,D,,F,THE GARTH,ALTWOOD CLOSE,A
237B17FD-A43C-22AC-E063-4804A8C0EA3A,350000,2024-08-09,SL6 4RH,F,,F,11,HEVER CLOSE,A
2F7F2B43-C1D7-E08F-E063-4804A8C05A49,350000,2024-08-09,SL6 7DF,F,,F,BOWDOWN HOUSE,CLIVEMONT ROAD,B
2131FCF5-B5ED-86E8-E063-4804A8C0372B,885000,2024-08-09,SL6 5AP,D,,F,39,BIRDWOOD ROAD,A
2131FCF5-B5F9-86E8-E063-4804A8C0372B,817500,2024-08-09,SL6 2DA,S,,F,"CHERRY TREE HOUSE, 3A",HASTING CLOSE,A
49E87C31-9517-591C-E063-4704A8C00C31,306200,2024-08-09,SL6 8BL,F,,F,"COMPASS HOUSE, 25",MOORBRIDGE ROAD,A
2131FCF5-B5BB-86E8-E063-4804A8C0372B,645000,2024-08-09,SL6 7HT,D,,F,60,COOKHAM ROAD,A
2ACACE8C-916A-295E-E063-4804A8C0B0EB,642000,2024-08-09,SL6 4QU,D,,F,12,WOOTTON WAY,A
38EDC0C2-A0FA-0F63-E063-4704A8C00424,395000,2024-08-12,SL6 7BJ,S,,F,1,RISBOROUGH ROAD,A
2ACACE8C-9077-295E-E063-4804A8C0B0EB,835000,2024-08-12,SL6 6JX,D,,F,1,BELMONT PARK AVENUE,A
237B17FD-A7C7-22AC-E063-4804A8C0EA3A,105000,2024-08-12,SL6 0NF,F,,F,178,MAYPOLE ROAD,A
3B5CE841-7022-EE3A-E063-4804A8C0D6F1,258000,2024-08-12,SL6 7DU,F,,F,AUDREY HOUSE,CLIVEMONT ROAD,A
2131FCF5-B7A1-86E8-E063-4804A8C0372B,2400000,2024-08-13,SL6 4JP,D,,F,5,CASTLE HILL TERRACE,A
237B17FD-AB7D-22AC-E063-4804A8C0EA3A,474000,2024-08-13,SL6 0PE,S,,F,580,BATH ROAD,A
402A3A66-AF41-A7DF-E063-4804A8C0B80D,695000,2024-08-15,SL6 8NZ,O,,F,WOODHURST SOUTH,RAY MEAD ROAD,B
237B17FD-A3ED-22AC-E063-4804A8C0EA3A,1100000,2024-08-15,SL6 3AA,D,,F,OAKLEY HOUSE,OCKWELLS ROAD,A
31C68071-BB27-FEE3-E063-4804A8C04F37,750000,2024-08-15,SL6 7QP,D,,F,83,CANNON COURT ROAD,A
2131FCF5-B3F7-86E8-E063-4804A8C0372B,435000,2024-08-15,SL6 7SG,S,,F,15,QUEENSWAY,A
237B17FD-A232-22AC-E063-4804A8C0EA3A,880000,2024-08-15,SL6 4LZ,D,,F,19,TALBOTS DRIVE,A
2859C1AB-8C7E-52B4-E063-4804A8C05948,475000,2024-08-15,SL6 0BN,T,,F,3,MILL VIEW TERRACE,A
2131FCF5-B5B6-86E8-E063-4804A8C0372B,415000,2024-08-15,SL6 4RW,T,,F,14,WENTWORTH CRESCENT,A
38EDC0C2-A743-0F63-E063-4704A8C00424,360000,2024-08-15,SL6 0FQ,F,,F,LAMBOURNE HOUSE,CORNWALL GARDENS,A
25E9DA80-6AB7-555E-E063-4704A8C066F2,426000,2024-08-15,SL6 2QA,F,,F,ARAGON COURT,SHOPPENHANGERS ROAD,A
2131FCF5-B39E-86E8-E063-4804A8C0372B,315000,2024-08-15,SL6 4EL,S,,F,NYSTAD,BOYN VALLEY ROAD,A
2131FCF5-B685-86E8-E063-4804A8C0372B,202000,2024-08-16,SL6 7DY,F,,F,ST JAMES HOUSE,CLIVEMONT ROAD,A
49E87C31-9515-591C-E063-4704A8C00C31,288910,2024-08-16,SL6 8BQ,F,,F,"COTE HOUSE, 43",MOORBRIDGE ROAD,A
2D4D7608-9D94-BDF9-E063-4804A8C0672F,2000000,2024-08-16,SL6 9PG,D,,F,HILL LODGE,CHURCH ROAD,A
34222871-F94E-4D2B-E063-4704A8C07853,1062500,2024-08-16,SL6 6JL,D,,F,21,BELMONT ROAD,A
36A61A94-4948-DEF2-E063-4704A8C046AE,591500,2024-08-16,SL6 3NA,D,,F,42,HEYNES GREEN,A
237B17FD-A968-22AC-E063-4804A8C0EA3A,240000,2024-08-16,SL6 0PL,F,,F,"CHILTON COURT, 574",BATH ROAD,A
2ACACE8C-9445-295E-E063-4804A8C0B0EB,399000,2024-08-16,SL6 6DD,T,,F,12,CASTLE COURT,A
2D4D7608-9D8E-BDF9-E063-4804A8C0672F,500000,2024-08-16,SL6 3DS,F,,F,6,REPTON CLOSE,A
4777E0AE-56A1-5D59-E063-4804A8C09F8E,288000,2024-08-16,SL6 8FF,F,,F,"LEA HOUSE, 1",KIDWELLS CLOSE,A
25E9DA80-69C0-555E-E063-4704A8C066F2,275000,2024-08-16,SL6 6ES,F,,F,63,STONEFIELD PARK,A
237B17FD-A179-22AC-E063-4804A8C0EA3A,560000,2024-08-16,SL6 6SP,D,,F,5,BROMPTON DRIVE,A
3B5CE841-7087-EE3A-E063-4804A8C0D6F1,1200000,2024-08-16,SL6 2JH,D,,F,BRIARFIELD,STUD GREEN,A
237B17FD-A2DE-22AC-E063-4804A8C0EA3A,257000,2024-08-16,SL6 6ET,F,,F,27,HEDINGHAM MEWS,A
38EDC0C2-A2A0-0F63-E063-4704A8C00424,245000,2024-08-16,SL6 7DU,F,,F,AUDREY HOUSE,CLIVEMONT ROAD,A
237B17FD-A230-22AC-E063-4804A8C0EA3A,434000,2024-08-19,SL6 5LZ,T,,F,64,SHEPHERDS CLOSE,A
36A61A94-494F-DEF2-E063-4704A8C046AE,1010000,2024-08-19,SL6 8QX,D,,F,KENILWORTH,RAY PARK ROAD,A
2131FCF5-B394-86E8-E063-4804A8C0372B,690000,2024-08-19,SL6 5DB,D,,F,28,ST MARKS CRESCENT,A
2131FCF5-B44C-86E8-E063-4804A8C0372B,417000,2024-08-19,SL6 7SS,S,,F,26,WHURLEY WAY,A
2131FCF5-B50C-86E8-E063-4804A8C0372B,160000,2024-08-19,SL6 1PQ,F,,F,SHERINGHAM COURT,EAST ROAD,A
3DCCB7C9-A19B-5B9D-E063-4704A8C0331E,295000,2024-08-19,SL6 6HR,F,,F,20,LANGTON CLOSE,A
2131FCF5-B7E4-86E8-E063-4804A8C0372B,500000,2024-08-19,SL6 9HW,T,,F,MARITA,LOWER ROAD,A
237B17FD-A1F1-22AC-E063-4804A8C0EA3A,475000,2024-08-19,SL6 6BL,S,,F,48,COLLEGE GLEN,A
2ACACE8C-9405-295E-E063-4804A8C0B0EB,920000,2024-08-19,SL6 6JS,D,,F,10,BELMONT PARK AVENUE,A
2D4D7608-A1F9-BDF9-E063-4804A8C0672F,1125000,2024-08-19,SL6 9LA,S,,F,142,WHYTELADYES LANE,A
3B5CE841-74EA-EE3A-E063-4804A8C0D6F1,254000,2024-08-19,SL6 0FQ,F,,F,LAMBOURNE HOUSE,CORNWALL GARDENS,A
2ACACE8C-9322-295E-E063-4804A8C0B0EB,285000,2024-08-19,SL6 8FH,F,,F,"REGATTA PLACE, 55",KINGFISHER DRIVE,A
237B17FD-A57F-22AC-E063-4804A8C0EA3A,480000,2024-08-20,SL6 1HG,S,,F,60,GRENFELL ROAD,A
38EDC0C3-93D1-0F63-E063-4704A8C00424,3100000,2024-08-20,SL6 1LY,O,,F,31,BROADWAY,B
42C129E5-6C71-60A9-E063-4804A8C0C25D,3200000,2024-08-20,SL6 1LY,O,,F,31,BROADWAY,B
237B17FD-A5B7-22AC-E063-4804A8C0EA3A,375000,2024-08-20,SL6 4LF,T,,F,3,MARLBOROUGH ROAD,A
38EDC0C2-A29D-0F63-E063-4704A8C00424,270000,2024-08-21,SL6 7DF,F,,F,BOWDOWN HOUSE,CLIVEMONT ROAD,A
2F7F2B42-AF07-E08F-E063-4804A8C05A49,590000,2024-08-21,SL6 1UD,S,,F,22,FORLEASE DRIVE,A
2131FCF5-B507-86E8-E063-4804A8C0372B,448000,2024-08-21,SL6 2LS,T,,F,5,REEVE ROAD,A
237B17FD-A5A5-22AC-E063-4804A8C0EA3A,515000,2024-08-21,SL6 3NL,S,,F,17,WILLANT CLOSE,A
2F7F2B42-B42D-E08F-E063-4804A8C05A49,337500,2024-08-22,SL6 0FS,F,,F,SPURLAND HOUSE,CORNWALL GARDENS,A
